doc_id,_date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
1040,2004-03-03,0.0017543859649122807,0.0017543859649122807,0.054385964912280704,0.0017543859649122807,0.31754385964912285,0.21228070175438596,0.01929824561403509,0.0017543859649122807,0.3877192982456141,0.0017543859649122807
998,2004-03-03,0.0018181818181818182,0.038181818181818185,0.0018181818181818182,0.0018181818181818182,0.510909090909091,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.43818181818181823
995,2004-03-03,0.002564102564102564,0.18205128205128204,0.002564102564102564,0.7974358974358975,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564
1006,2004-03-03,0.0016666666666666668,0.0016666666666666668,0.5850000000000001,0.06833333333333333,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.335,0.0016666666666666668
951,2004-03-04,0.0775,0.1025,0.3275,0.3025,0.1525,0.0025,0.027500000000000004,0.0025,0.0025,0.0025
956,2004-03-04,0.0019230769230769232,0.0019230769230769232,0.175,0.2326923076923077,0.0019230769230769232,0.0019230769230769232,0.04038461538461539,0.0019230769230769232,0.5403846153846155,0.0019230769230769232
969,2004-03-04,0.0017543859649122807,0.24736842105263157,0.14210526315789473,0.0017543859649122807,0.0017543859649122807,0.17719298245614035,0.2649122807017544,0.15964912280701754,0.0017543859649122807,0.0017543859649122807
996,2004-03-04,0.0029411764705882353,0.23823529411764705,0.12058823529411763,0.0911764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.5323529411764706,0.0029411764705882353,0.0029411764705882353
1004,2004-03-04,0.043055555555555555,0.001388888888888889,0.5291666666666667,0.029166666666666667,0.18194444444444444,0.001388888888888889,0.056944444444444436,0.15416666666666667,0.001388888888888889,0.001388888888888889
972,2004-03-04,0.0010869565217391304,0.14239130434782607,0.1858695652173913,0.011956521739130435,0.24021739130434785,0.28369565217391307,0.0010869565217391304,0.0010869565217391304,0.05543478260869565,0.07717391304347826
941,2004-03-05,0.06721311475409836,0.14918032786885246,0.19836065573770492,0.001639344262295082,0.018032786885245903,0.26393442622950825,0.29672131147540987,0.001639344262295082,0.001639344262295082,0.001639344262295082
1017,2004-03-05,0.0011627906976744186,0.0011627906976744186,0.1755813953488372,0.22209302325581398,0.2686046511627907,0.0011627906976744186,0.07093023255813953,0.0011627906976744186,0.1755813953488372,0.08255813953488372
1005,2004-03-05,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.5166666666666667,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.18333333333333335
1033,2004-03-06,0.17794117647058824,0.0014705882352941176,0.0014705882352941176,0.10441176470588234,0.1338235294117647,0.0014705882352941176,0.5014705882352941,0.016176470588235296,0.030882352941176472,0.030882352941176472
1013,2004-03-06,0.1784313725490196,0.1392156862745098,0.00196078431372549,0.1980392156862745,0.00196078431372549,0.00196078431372549,0.1980392156862745,0.021568627450980395,0.2568627450980392,0.00196078431372549
1003,2004-03-06,0.001639344262295082,0.6901639344262296,0.001639344262295082,0.018032786885245903,0.001639344262295082,0.28032786885245903,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082
1041,2004-03-06,0.05344827586206897,0.36379310344827587,0.08793103448275862,0.001724137931034483,0.001724137931034483,0.45,0.001724137931034483,0.03620689655172414,0.001724137931034483,0.001724137931034483
1026,2004-03-07,0.327027027027027,0.19189189189189187,0.1108108108108108,0.13783783783783782,0.2189189189189189,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703
1046,2004-03-07,0.0020408163265306124,0.0020408163265306124,0.0020408163265306124,0.04285714285714286,0.0020408163265306124,0.24693877551020407,0.45102040816326533,0.12448979591836734,0.12448979591836734,0.0020408163265306124
987,2004-03-07,0.0017543859649122807,0.0017543859649122807,0.4929824561403509,0.12456140350877193,0.24736842105263157,0.0017543859649122807,0.0017543859649122807,0.0719298245614035,0.054385964912280704,0.0017543859649122807
952,2004-03-07,0.0015625,0.4078125,0.0015625,0.0015625,0.1734375,0.1890625,0.2203125,0.0015625,0.0015625,0.0015625
960,2004-03-07,0.0012195121951219512,0.013414634146341465,0.1475609756097561,0.37926829268292683,0.26951219512195124,0.0012195121951219512,0.0012195121951219512,0.18414634146341463,0.0012195121951219512,0.0012195121951219512
1047,2004-03-07,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.3770833333333334,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.5020833333333333,0.10625,0.0020833333333333333
948,2004-03-07,0.26,0.23142857142857143,0.002857142857142857,0.002857142857142857,0.28857142857142853,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.20285714285714285,0.002857142857142857
990,2004-03-08,0.1883720930232558,0.2813953488372093,0.04883720930232558,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.4674418604651163,0.002325581395348837
1018,2004-03-08,0.002,0.382,0.022000000000000002,0.562,0.002,0.002,0.002,0.022000000000000002,0.002,0.002
957,2004-03-08,0.09594594594594594,0.25810810810810814,0.17702702702702702,0.0013513513513513514,0.0013513513513513514,0.3121621621621622,0.0013513513513513514,0.0013513513513513514,0.15,0.0013513513513513514
1010,2004-03-08,0.0032258064516129032,0.16451612903225804,0.0032258064516129032,0.19677419354838707,0.06774193548387097,0.0032258064516129032,0.3903225806451613,0.1,0.0032258064516129032,0.06774193548387097
1007,2004-03-09,0.02291666666666667,0.0020833333333333333,0.18958333333333333,0.02291666666666667,0.16874999999999998,0.06458333333333334,0.08541666666666665,0.23124999999999998,0.18958333333333333,0.02291666666666667
1009,2004-03-09,0.062,0.002,0.162,0.522,0.002,0.002,0.002,0.002,0.062,0.182
989,2004-03-09,0.0018867924528301887,0.0018867924528301887,0.3037735849056604,0.0018867924528301887,0.03962264150943397,0.39811320754716983,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.24716981132075472
947,2004-03-09,0.00196078431372549,0.00196078431372549,0.7274509803921569,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.21764705882352942,0.00196078431372549,0.041176470588235294,0.00196078431372549
994,2004-03-10,0.002380952380952381,0.19285714285714284,0.38333333333333336,0.02619047619047619,0.002380952380952381,0.002380952380952381,0.02619047619047619,0.3595238095238095,0.002380952380952381,0.002380952380952381
1001,2004-03-10,0.0018867924528301887,0.0018867924528301887,0.6056603773584905,0.0018867924528301887,0.17169811320754716,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.07735849056603773,0.1339622641509434
1031,2004-03-10,0.0020833333333333333,0.0020833333333333333,0.08541666666666665,0.0020833333333333333,0.0020833333333333333,0.5437500000000001,0.08541666666666665,0.0020833333333333333,0.10625,0.16874999999999998
950,2004-03-11,0.002777777777777778,0.002777777777777778,0.5027777777777778,0.002777777777777778,0.41944444444444445,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.058333333333333334,0.002777777777777778
1036,2004-03-11,0.0032258064516129032,0.19677419354838707,0.0032258064516129032,0.035483870967741936,0.0032258064516129032,0.0032258064516129032,0.1,0.06774193548387097,0.29354838709677417,0.29354838709677417
971,2004-03-23,0.16486486486486485,0.5972972972972973,0.002702702702702703,0.02972972972972973,0.08378378378378379,0.002702702702702703,0.1108108108108108,0.002702702702702703,0.002702702702702703,0.002702702702702703
1079,2004-09-07,0.16399999999999998,0.004,0.16399999999999998,0.004,0.40399999999999997,0.044000000000000004,0.004,0.004,0.004,0.204
1142,2004-09-08,0.4081081081081081,0.002702702702702703,0.02972972972972973,0.002702702702702703,0.002702702702702703,0.1108108108108108,0.002702702702702703,0.05675675675675676,0.3810810810810811,0.002702702702702703
1131,2004-09-08,0.018333333333333333,0.0016666666666666668,0.25166666666666665,0.5850000000000001,0.10166666666666666,0.0016666666666666668,0.018333333333333333,0.018333333333333333,0.0016666666666666668,0.0016666666666666668
1120,2004-09-08,0.002380952380952381,0.002380952380952381,0.0976190476190476,0.002380952380952381,0.12142857142857141,0.002380952380952381,0.002380952380952381,0.38333333333333336,0.02619047619047619,0.3595238095238095
1092,2004-09-08,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.18888888888888888,0.003703703703703704,0.003703703703703704,0.7814814814814816,0.003703703703703704,0.003703703703703704,0.003703703703703704
1147,2004-09-08,0.31333333333333335,0.11333333333333333,0.0022222222222222222,0.0022222222222222222,0.31333333333333335,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.22444444444444445,0.024444444444444446
1129,2004-09-09,0.021568627450980395,0.00196078431372549,0.00196078431372549,0.5313725490196078,0.21764705882352942,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.21764705882352942
1170,2004-09-09,0.5891304347826087,0.1108695652173913,0.26304347826086955,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.02391304347826087
1076,2004-09-09,0.24634146341463414,0.0024390243902439024,0.14878048780487804,0.3195121951219512,0.051219512195121955,0.0024390243902439024,0.0024390243902439024,0.0024390243902439024,0.0024390243902439024,0.22195121951219512
1094,2004-09-09,0.002272727272727273,0.002272727272727273,0.09318181818181817,0.002272727272727273,0.43409090909090914,0.002272727272727273,0.20681818181818182,0.002272727272727273,0.002272727272727273,0.25227272727272726
1054,2004-09-09,0.0022222222222222222,0.0022222222222222222,0.024444444444444446,0.31333333333333335,0.0022222222222222222,0.024444444444444446,0.0022222222222222222,0.33555555555555555,0.0022222222222222222,0.2911111111111111
1102,2004-09-10,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.21515151515151515,0.396969696969697,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.06363636363636364,0.30606060606060603
1171,2004-09-10,0.002631578947368421,0.05526315789473685,0.028947368421052635,0.5026315789473684,0.05526315789473685,0.31842105263157894,0.002631578947368421,0.002631578947368421,0.028947368421052635,0.002631578947368421
1136,2004-09-10,0.002702702702702703,0.05675675675675676,0.002702702702702703,0.05675675675675676,0.27297297297297296,0.2189189189189189,0.02972972972972973,0.35405405405405405,0.002702702702702703,0.002702702702702703
1091,2004-09-10,0.0025,0.0025,0.0025,0.3525,0.027500000000000004,0.5525,0.0025,0.0025,0.052500000000000005,0.0025
1165,2004-09-10,0.39166666666666666,0.002777777777777778,0.30833333333333335,0.19722222222222222,0.002777777777777778,0.058333333333333334,0.002777777777777778,0.030555555555555558,0.002777777777777778,0.002777777777777778
1077,2004-09-10,0.00196078431372549,0.1196078431372549,0.31568627450980397,0.00196078431372549,0.00196078431372549,0.00196078431372549,0.1784313725490196,0.00196078431372549,0.1392156862745098,0.2372549019607843
1141,2004-09-10,0.0017543859649122807,0.0017543859649122807,0.37017543859649127,0.4052631578947369,0.0719298245614035,0.0017543859649122807,0.054385964912280704,0.0017543859649122807,0.0017543859649122807,0.08947368421052632
1123,2004-09-10,0.5911764705882353,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.23823529411764705,0.0029411764705882353,0.0029411764705882353,0.0911764705882353,0.03235294117647059,0.03235294117647059
1069,2004-09-10,0.001724137931034483,0.001724137931034483,0.2948275862068966,0.001724137931034483,0.001724137931034483,0.03620689655172414,0.001724137931034483,0.001724137931034483,0.656896551724138,0.001724137931034483
1063,2004-09-11,0.002564102564102564,0.002564102564102564,0.3871794871794872,0.02820512820512821,0.002564102564102564,0.05384615384615385,0.002564102564102564,0.02820512820512821,0.0794871794871795,0.41282051282051285
1065,2004-09-11,0.5355555555555556,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.4466666666666667,0.0022222222222222222
1078,2004-09-11,0.002325581395348837,0.25813953488372093,0.37441860465116283,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.025581395348837212,0.002325581395348837,0.002325581395348837,0.32790697674418606
1138,2004-09-12,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.32790697674418606,0.025581395348837212,0.002325581395348837,0.2116279069767442,0.002325581395348837,0.16511627906976745,0.25813953488372093
1148,2004-09-12,0.002,0.002,0.002,0.262,0.242,0.002,0.002,0.442,0.042,0.002
1143,2004-09-12,0.002564102564102564,0.002564102564102564,0.5666666666666667,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.41282051282051285
1153,2004-09-12,0.024444444444444446,0.04666666666666667,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.33555555555555555,0.024444444444444446,0.06888888888888889,0.0022222222222222222,0.49111111111111116
1130,2004-09-12,0.0017857142857142859,0.18035714285714285,0.0017857142857142859,0.0017857142857142859,0.0017857142857142859,0.7875,0.0017857142857142859,0.019642857142857146,0.0017857142857142859,0.0017857142857142859
1090,2004-09-12,0.2125,0.2125,0.004166666666666667,0.04583333333333334,0.25416666666666665,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.25416666666666665,0.004166666666666667
1111,2004-09-12,0.0019230769230769232,0.0019230769230769232,0.0019230769230769232,0.3288461538461539,0.0019230769230769232,0.04038461538461539,0.2519230769230769,0.3096153846153846,0.0019230769230769232,0.05961538461538462
1158,2004-09-12,0.027500000000000004,0.0025,0.5525,0.052500000000000005,0.0025,0.1025,0.1775,0.0775,0.0025,0.0025
1162,2004-09-12,0.0025,0.0025,0.0025,0.0025,0.1775,0.027500000000000004,0.052500000000000005,0.0025,0.0025,0.7275
1068,2004-09-12,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.22499999999999998,0.002777777777777778,0.5583333333333333,0.030555555555555558,0.002777777777777778,0.16944444444444443,0.002777777777777778
1135,2004-09-13,0.002,0.022000000000000002,0.282,0.042,0.102,0.282,0.022000000000000002,0.002,0.002,0.242
1101,2004-09-13,0.0020408163265306124,0.04285714285714286,0.022448979591836737,0.573469387755102,0.0020408163265306124,0.18571428571428572,0.04285714285714286,0.12448979591836734,0.0020408163265306124,0.0020408163265306124
1067,2004-09-13,0.002857142857142857,0.002857142857142857,0.03142857142857143,0.6028571428571429,0.002857142857142857,0.002857142857142857,0.03142857142857143,0.03142857142857143,0.002857142857142857,0.28857142857142853
1066,2004-09-13,0.0020408163265306124,0.0020408163265306124,0.0020408163265306124,0.04285714285714286,0.36938775510204086,0.0020408163265306124,0.2673469387755102,0.0020408163265306124,0.08367346938775509,0.22653061224489796
1103,2004-09-13,0.22982456140350876,0.0368421052631579,0.0017543859649122807,0.21228070175438596,0.0017543859649122807,0.14210526315789473,0.0017543859649122807,0.0017543859649122807,0.37017543859649127,0.0017543859649122807
1166,2004-09-13,0.043750000000000004,0.0020833333333333333,0.3145833333333333,0.0020833333333333333,0.10625,0.043750000000000004,0.14791666666666667,0.3145833333333333,0.0020833333333333333,0.02291666666666667
1167,2004-09-13,0.132258064516129,0.132258064516129,0.0032258064516129032,0.0032258064516129032,0.19677419354838707,0.26129032258064516,0.0032258064516129032,0.26129032258064516,0.0032258064516129032,0.0032258064516129032
1156,2004-09-13,0.0732142857142857,0.0017857142857142859,0.05535714285714286,0.3410714285714286,0.09107142857142857,0.0017857142857142859,0.1625,0.21607142857142855,0.0017857142857142859,0.05535714285714286
1134,2004-09-14,0.004545454545454546,0.5045454545454545,0.004545454545454546,0.45909090909090905,0.004545454545454546,0.004545454545454546,0.004545454545454546,0.004545454545454546,0.004545454545454546,0.004545454545454546
1126,2004-09-14,0.29375,0.10625,0.35625,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.08541666666666665,0.0020833333333333333,0.14791666666666667
1080,2004-09-14,0.21129032258064515,0.0016129032258064516,0.0016129032258064516,0.5338709677419355,0.21129032258064515,0.0016129032258064516,0.0016129032258064516,0.017741935483870968,0.0016129032258064516,0.017741935483870968
1150,2004-09-14,0.002380952380952381,0.430952380952381,0.002380952380952381,0.19285714285714284,0.002380952380952381,0.2642857142857143,0.002380952380952381,0.0976190476190476,0.002380952380952381,0.002380952380952381
1075,2004-09-14,0.002,0.002,0.402,0.002,0.36200000000000004,0.002,0.002,0.002,0.002,0.222
1072,2004-09-14,0.03442622950819672,0.14918032786885246,0.36229508196721316,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.44426229508196724
1062,2004-09-14,0.2125,0.25416666666666665,0.004166666666666667,0.004166666666666667,0.12916666666666668,0.37916666666666665,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.004166666666666667
1056,2004-09-15,0.07,0.23666666666666666,0.16999999999999998,0.4033333333333333,0.10333333333333333,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335
1116,2004-09-15,0.021153846153846155,0.04038461538461539,0.29038461538461535,0.11730769230769231,0.2326923076923077,0.29038461538461535,0.0019230769230769232,0.0019230769230769232,0.0019230769230769232,0.0019230769230769232
1086,2004-09-19,0.3145833333333333,0.0020833333333333333,0.0020833333333333333,0.02291666666666667,0.0020833333333333333,0.0020833333333333333,0.18958333333333333,0.14791666666666667,0.2520833333333333,0.06458333333333334
1050,2004-09-20,0.47631578947368425,0.002631578947368421,0.028947368421052635,0.05526315789473685,0.31842105263157894,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.10789473684210525
1157,2004-09-20,0.47500000000000003,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.058333333333333334,0.16944444444444443,0.19722222222222222,0.002777777777777778,0.08611111111111111
1105,2004-09-20,0.003125,0.003125,0.003125,0.690625,0.128125,0.159375,0.003125,0.003125,0.003125,0.003125
1117,2004-09-20,0.15777777777777777,0.06888888888888889,0.0022222222222222222,0.0022222222222222222,0.13555555555555554,0.0022222222222222222,0.13555555555555554,0.0022222222222222222,0.06888888888888889,0.42444444444444446
1087,2004-09-20,0.33589743589743587,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.20769230769230768,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.18205128205128204,0.25897435897435894
1061,2004-09-20,0.0030303030303030303,0.396969696969697,0.0030303030303030303,0.12424242424242424,0.06363636363636364,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.03333333333333333,0.36666666666666664
1149,2004-09-21,0.002777777777777778,0.002777777777777778,0.14166666666666666,0.002777777777777778,0.002777777777777778,0.6416666666666667,0.002777777777777778,0.19722222222222222,0.002777777777777778,0.002777777777777778
1095,2004-09-21,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.4517241379310345,0.03793103448275863,0.2793103448275862,0.003448275862068966,0.21034482758620687,0.003448275862068966
1059,2004-09-21,0.17941176470588235,0.0029411764705882353,0.0029411764705882353,0.061764705882352944,0.41470588235294115,0.03235294117647059,0.0029411764705882353,0.17941176470588235,0.12058823529411763,0.0029411764705882353
1114,2004-09-21,0.0033333333333333335,0.0033333333333333335,0.03666666666666667,0.0033333333333333335,0.0033333333333333335,0.03666666666666667,0.10333333333333333,0.0033333333333333335,0.13666666666666666,0.67
1139,2004-09-22,0.003125,0.003125,0.003125,0.378125,0.440625,0.003125,0.096875,0.065625,0.003125,0.003125
1048,2004-09-22,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.16486486486486485,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.5432432432432432,0.27297297297297296
1051,2004-09-22,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.17941176470588235,0.0029411764705882353,0.03235294117647059,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.7676470588235295
1052,2004-09-22,0.0029411764705882353,0.0029411764705882353,0.061764705882352944,0.0029411764705882353,0.17941176470588235,0.0029411764705882353,0.20882352941176469,0.0029411764705882353,0.5323529411764706,0.0029411764705882353
1057,2004-09-27,0.06595744680851064,0.10851063829787233,0.002127659574468085,0.002127659574468085,0.02340425531914894,0.08723404255319148,0.02340425531914894,0.002127659574468085,0.448936170212766,0.23617021276595743
1160,2004-09-27,0.025581395348837212,0.3976744186046512,0.16511627906976745,0.002325581395348837,0.002325581395348837,0.09534883720930232,0.09534883720930232,0.002325581395348837,0.002325581395348837,0.2116279069767442
1161,2004-09-28,0.2555555555555556,0.0015873015873015873,0.0015873015873015873,0.08095238095238094,0.08095238095238094,0.09682539682539681,0.12857142857142856,0.0015873015873015873,0.0015873015873015873,0.3507936507936508
1089,2004-09-28,0.5127659574468085,0.02340425531914894,0.002127659574468085,0.1723404255319149,0.002127659574468085,0.04468085106382979,0.10851063829787233,0.002127659574468085,0.002127659574468085,0.12978723404255318
1099,2004-09-28,0.7774193548387097,0.035483870967741936,0.06774193548387097,0.0032258064516129032,0.035483870967741936,0.0032258064516129032,0.0032258064516129032,0.06774193548387097,0.0032258064516129032,0.0032258064516129032
1125,2004-09-28,0.019642857142857146,0.32321428571428573,0.0017857142857142859,0.0017857142857142859,0.1982142857142857,0.0017857142857142859,0.0017857142857142859,0.28750000000000003,0.0017857142857142859,0.1625
1104,2004-09-28,0.003125,0.003125,0.096875,0.284375,0.190625,0.096875,0.003125,0.315625,0.003125,0.003125
1118,2004-09-28,0.08947368421052632,0.12456140350877193,0.054385964912280704,0.0017543859649122807,0.21228070175438596,0.4403508771929825,0.0017543859649122807,0.01929824561403509,0.0017543859649122807,0.054385964912280704
1146,2004-09-28,0.002127659574468085,0.06595744680851064,0.002127659574468085,0.08723404255319148,0.002127659574468085,0.002127659574468085,0.6617021276595745,0.002127659574468085,0.02340425531914894,0.15106382978723404
1110,2004-09-29,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.04883720930232558,0.32790697674418606,0.002325581395348837,0.04883720930232558,0.2813953488372093,0.1883720930232558,0.09534883720930232
1133,2004-09-29,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.19859154929577463,0.029577464788732397,0.4098591549295775,0.3535211267605634,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522
1071,2004-09-29,0.2671875,0.0015625,0.0015625,0.0328125,0.0796875,0.1734375,0.0015625,0.0015625,0.0953125,0.3453125
1098,2004-09-29,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0794871794871795,0.0794871794871795,0.002564102564102564,0.36153846153846153,0.13076923076923075,0.33589743589743587
1159,2004-09-29,0.5896551724137932,0.03793103448275863,0.21034482758620687,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.14137931034482756,0.003448275862068966,0.003448275862068966,0.003448275862068966
1084,2004-09-30,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.3577777777777778,0.0022222222222222222,0.15777777777777777,0.31333333333333335,0.0022222222222222222,0.13555555555555554,0.024444444444444446
1060,2004-09-30,0.06888888888888889,0.0022222222222222222,0.0022222222222222222,0.20222222222222222,0.0022222222222222222,0.0022222222222222222,0.18,0.22444444444444445,0.0022222222222222222,0.31333333333333335
1137,2004-09-30,0.0018181818181818182,0.38363636363636366,0.0018181818181818182,0.3109090909090909,0.07454545454545454,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.16545454545454544,0.056363636363636366
1140,2004-10-01,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.4929824561403509,0.0017543859649122807,0.01929824561403509,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.4754385964912281
1127,2004-10-01,0.23968253968253966,0.0015873015873015873,0.0015873015873015873,0.0015873015873015873,0.3666666666666667,0.0015873015873015873,0.0015873015873015873,0.0015873015873015873,0.38253968253968257,0.0015873015873015873
1168,2004-10-02,0.0024390243902439024,0.0024390243902439024,0.051219512195121955,0.07560975609756097,0.41707317073170735,0.0024390243902439024,0.19756097560975608,0.0024390243902439024,0.22195121951219512,0.02682926829268293
1083,2004-10-02,0.41521739130434787,0.41521739130434787,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.1326086956521739,0.02391304347826087,0.002173913043478261
1093,2004-10-02,0.0024390243902439024,0.0024390243902439024,0.0024390243902439024,0.4414634146341464,0.17317073170731706,0.0024390243902439024,0.0024390243902439024,0.36829268292682926,0.0024390243902439024,0.0024390243902439024
1122,2004-10-02,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.48918918918918924,0.1108108108108108,0.3810810810810811,0.002702702702702703,0.002702702702702703
1115,2004-10-02,0.0024390243902439024,0.0024390243902439024,0.09999999999999999,0.0024390243902439024,0.051219512195121955,0.5390243902439025,0.0024390243902439024,0.19756097560975608,0.051219512195121955,0.051219512195121955
1119,2004-10-04,0.0375,0.0017857142857142859,0.0017857142857142859,0.019642857142857146,0.14464285714285713,0.44821428571428573,0.3410714285714286,0.0017857142857142859,0.0017857142857142859,0.0017857142857142859
1064,2004-10-04,0.0016949152542372883,0.01864406779661017,0.1542372881355932,0.4932203389830509,0.0016949152542372883,0.0016949152542372883,0.0016949152542372883,0.03559322033898305,0.1542372881355932,0.13728813559322034
1154,2004-10-04,0.1196078431372549,0.1980392156862745,0.041176470588235294,0.00196078431372549,0.021568627450980395,0.1784313725490196,0.43333333333333335,0.00196078431372549,0.00196078431372549,0.00196078431372549
1124,2004-10-04,0.0018867924528301887,0.0018867924528301887,0.05849056603773585,0.24716981132075472,0.03962264150943397,0.0018867924528301887,0.20943396226415092,0.3415094339622642,0.09622641509433962,0.0018867924528301887
1151,2004-10-05,0.0030303030303030303,0.0030303030303030303,0.06363636363636364,0.0030303030303030303,0.42727272727272725,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.4878787878787879,0.0030303030303030303
1074,2004-10-05,0.14791666666666667,0.0020833333333333333,0.0020833333333333333,0.29375,0.08541666666666665,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.4604166666666667,0.0020833333333333333
1128,2004-10-05,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.11860465116279069,0.025581395348837212,0.23488372093023255,0.002325581395348837,0.002325581395348837,0.2116279069767442,0.3976744186046512
1144,2004-10-05,0.3025,0.0025,0.1275,0.0025,0.0025,0.2525,0.1525,0.0025,0.1525,0.0025
1132,2004-10-05,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.26304347826086955,0.02391304347826087,0.002173913043478261,0.002173913043478261,0.06739130434782609,0.41521739130434787,0.21956521739130433
1169,2004-10-05,0.14727272727272728,0.07454545454545454,0.47454545454545455,0.0018181818181818182,0.0018181818181818182,0.18363636363636363,0.1109090909090909,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182
1163,2004-10-05,0.002857142857142857,0.002857142857142857,0.5171428571428572,0.002857142857142857,0.002857142857142857,0.03142857142857143,0.28857142857142853,0.002857142857142857,0.1457142857142857,0.002857142857142857
1112,2004-10-06,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.04666666666666667,0.0022222222222222222,0.11333333333333333,0.15777777777777777,0.4466666666666667,0.22444444444444445
1055,2004-10-06,0.32045454545454544,0.002272727272727273,0.002272727272727273,0.22954545454545452,0.09318181818181817,0.002272727272727273,0.025,0.002272727272727273,0.025,0.29772727272727273
1107,2004-10-06,0.462,0.002,0.002,0.062,0.002,0.042,0.002,0.002,0.382,0.042
1088,2004-10-06,0.002702702702702703,0.3810810810810811,0.002702702702702703,0.35405405405405405,0.19189189189189187,0.05675675675675676,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.002702702702702703
1106,2004-10-06,0.40925925925925927,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.07592592592592592,0.22407407407407406,0.2611111111111111,0.020370370370370372
