term,removal_reason,added_by,corpus_freq,ppm,doc_freq_prop,mean_tfidf,doc_entropy,temporal_coverage,is_fashion
husk,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.4905833598124945e-05,0.07894874417263471,2,False
husky,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00012909121550955163,0.15789748834526943,3,False
hussy,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9253959464407717e-05,0.0,1,False
hustle,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.015492544991878e-05,0.12513079899265392,2,False
hut,below_min_frequency,frequency_filter,4,9.918273426961836,0.00046146746654360867,0.00012433785902817295,0.11842311625895208,3,False
hutson,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3961133550918157e-05,0.0,1,True
hyacinth,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.0743330652285904e-05,0.07894874417263471,2,False
hydrangeas,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3964068901517717e-05,0.0,1,False
hyena,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.978255008414592e-05,0.07894874417263471,2,False
hymn,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010758907036958672,0.15789748834526943,4,False
hyped,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.1488406179825906e-05,0.0,1,False
hyperbole,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.339282762375854e-05,0.12513079899265392,2,False
hyperbolic,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3248201368703834e-05,0.0,1,False
hyperborean,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.928048910662203e-05,0.0,1,False
hyperbright,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.563274726557923e-05,0.0,1,False
hypercompetitive,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.6835858451894565e-05,0.07894874417263471,2,False
hyperconscious,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.371068032066867e-05,0.0,1,False
hyperfeminine,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.613460809000893e-05,0.07894874417263471,2,False
hypergorgeous,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3964068901517717e-05,0.0,1,False
hyperinflated,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7488983301168728e-05,0.0,1,False
hyperkinetic,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.140424987134777e-05,0.12513079899265392,2,False
hypermodern,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.997328162528525e-05,0.0,1,False
hyperreal,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.630423946240103e-05,0.12513079899265392,3,False
hyperreality,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8049500946376864e-05,0.0,1,False
hypersexed,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.250137033497835e-05,0.0,1,False
hypersexualized,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7078626763260003e-05,0.0,1,False
hypersexy,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.214296325313094e-05,0.0,1,False
hyphen,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.0020779578743193e-05,0.0,1,False
hyphenate,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.200979774778133e-05,0.0,1,False
hypno,below_min_frequency,frequency_filter,2,4.959136713480918,0.00015382248884786957,4.0442631133663076e-05,0.0,1,False
hypnosis,below_min_frequency,frequency_filter,2,4.959136713480918,0.00015382248884786957,4.0442631133663076e-05,0.0,1,False
hypothermia,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.6957112513134055e-05,0.0,1,False
hypothesis,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.697195376008092e-05,0.0,1,False
hypothetical,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.233386548765793e-05,0.07894874417263471,2,False
hysteria,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.190456891210037e-05,0.07894874417263471,1,False
hysteric,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.196957394128992e-05,0.12513079899265392,3,False
hysterical,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.011514655957888e-05,0.07894874417263471,2,False
iad,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.0459710271402367e-05,0.0,1,False
ian,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1413908163362e-05,0.0,1,False
ibis,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.4329627745069796e-05,0.0,1,False
iceberg,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.649694638910049e-05,0.0,1,True
iced,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.917051652956225e-05,0.07894874417263471,2,False
icelandic,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001290128927967894,0.15789748834526943,4,False
icicle,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.537389021345875e-05,0.07894874417263471,2,False
icing,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.466900711877703e-05,0.12513079899265392,3,False
icky,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.279875800443395e-05,0.07894874417263471,2,False
iconoclast,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.699649671882728e-05,0.12513079899265392,3,False
idealism,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8989577911488893e-05,0.0,1,False
idealistic,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.003396834977612e-05,0.12513079899265392,3,False
idealized,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.37774930149387e-05,0.07894874417263471,2,False
ideasettled,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7411108652271027e-05,0.0,1,False
identikit,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6456804221084742e-05,0.0,1,False
ideology,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.1089248860921935e-05,0.0,1,False
idiocy,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.54565434906694e-05,0.0,1,False
idiomatic,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.7170026784631726e-05,0.07894874417263471,1,False
idiosyncrasy,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00012495864463947685,0.1833133071505155,3,False
idol,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.983840199125564e-05,0.07894874417263471,2,False
idolization,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.716455391998353e-05,0.0,1,False
idyll,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.567882278612109e-05,0.07894874417263471,2,False
idyllic,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.80398561894441e-05,0.12513079899265392,3,False
ier,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.987800434176661e-05,0.07894874417263471,2,False
iest,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.858702487497854e-05,0.0,1,False
iffy,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011089972963125942,0.15789748834526943,3,False
iftheir,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.149135225664005e-05,0.0,1,False
igloo,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.735098858920945e-05,0.12513079899265392,3,False
ignominious,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8515285374511372e-05,0.0,1,False
ignorance,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.4967047128918394e-05,0.07894874417263471,2,False
ignorant,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.3243893159588544e-05,0.07894874417263471,2,False
ilk,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00015241277013153972,0.1833133071505155,4,False
illegal,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.920977079688336e-05,0.07894874417263471,2,False
illicit,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.614886332234122e-05,0.07894874417263471,2,False
illness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.309602250124026e-05,0.0,1,False
illuminated,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.383132286887194e-05,0.12513079899265392,2,False
illumination,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.544006694985133e-05,0.07894874417263471,2,False
illusionism,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.410328004047023e-05,0.0,1,False
illusionist,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6612929625291522e-05,0.0,1,False
illusory,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.390791847459386e-05,0.12513079899265392,2,False
illustrated,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001202442328910177,0.1833133071505155,4,False
imagesand,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7579650268489444e-05,0.0,1,False
imagined,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.112291127014279e-05,0.07894874417263471,1,False
imagineer,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.1609850458202003e-05,0.0,1,False
imaging,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.7886770406397424e-05,0.07894874417263471,2,False
imagining,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011708672475888212,0.15789748834526943,3,False
imitating,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8562996998026233e-05,0.0,1,False
imitation,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.0436853530121623e-05,0.0,1,False
imitator,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010036490307110894,0.15789748834526943,4,False
immaterial,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.4678646192577956e-05,0.07894874417263471,2,False
immature,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.967679843640945e-05,0.12513079899265392,3,False
immemorial,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.028787090314926e-05,0.0,1,False
immersion,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.796515434893952e-05,0.0,1,False
immersive,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.785927984912236e-05,0.0,1,False
immigrant,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010072496938343391,0.15789748834526943,4,False
immobile,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.879632513636206e-05,0.0,1,False
immortal,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.362889738385451e-05,0.12513079899265392,3,False
imp,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.2454683960376086e-05,0.0,1,False
impactãfor,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.983421951560898e-05,0.0,1,False
impassive,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.304327304005062e-05,0.0,1,False
impasto,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.4735355303626028e-05,0.0,1,False
impatience,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.9063975059155976e-05,0.07894874417263471,2,False
impatient,below_min_frequency,frequency_filter,5,12.397841783702294,0.0006152899553914783,0.00012232272783343305,0.15173380948146162,3,False
impeccability,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.257042238692226e-05,0.0,1,False
impending,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011765698331347558,0.15789748834526943,4,False
impenetrability,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.363561386370328e-05,0.0,1,False
imperative,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.761857324782303e-05,0.07894874417263471,2,False
imperceptible,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.793499615210128e-05,0.12513079899265392,3,False
imperfection,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.715891485105618e-05,0.12513079899265392,3,False
imperialism,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3674650977510364e-05,0.0,1,False
imperious,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.726351024220734e-05,0.07894874417263471,2,False
impermanence,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.154054937811414e-05,0.07894874417263471,2,False
impersonal,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.78910458949102e-05,0.0,1,False
impersonation,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.329603343725151e-05,0.0,1,False
impersonator,below_min_frequency,frequency_filter,4,9.918273426961836,0.00046146746654360867,0.00010297071135203736,0.11842311625895208,2,False
impertinent,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.2454683960376086e-05,0.0,1,False
impish,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5051543898015735e-05,0.0,1,False
implant,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.716038015906877e-05,0.12513079899265392,3,False
implausible,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.581960256492833e-05,0.07894874417263471,2,False
implicit,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.386323499623042e-05,0.15789748834526943,3,False
implosion,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.894152732318873e-05,0.07894874417263471,2,False
import,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.832753946526778e-05,0.12513079899265392,3,False
imposition,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3967887446802034e-05,0.0,1,False
impossibility,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.139102369542229e-05,0.12513079899265392,3,False
impossibly,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001302755073340228,0.15789748834526943,4,False
impostor,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8335626164490225e-05,0.0,1,False
impracticality,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.151886973285931e-05,0.0,1,False
imprecise,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.986304095300987e-05,0.0,1,False
impresario,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001263615130120989,0.1833133071505155,3,False
impressed,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.18056946635832e-05,0.07894874417263471,2,False
impressionable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.153626289478546e-05,0.12513079899265392,3,False
imprimatur,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00014301012117528723,0.1833133071505155,4,False
improbability,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8865342428352955e-05,0.0,1,False
improbable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00030764497769573913,7.24511519120947e-05,0.07249830287756412,2,False
improper,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.98868903172864e-05,0.07894874417263471,2,False
impropriety,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.7313974902405467e-05,0.07894874417263471,2,False
improve,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.496145958796949e-05,0.0,1,False
improvisation,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.148408214410151e-05,0.07894874417263471,2,False
improvisational,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00013306224995165115,0.15789748834526943,4,False
improvised,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.7064753987950874e-05,0.0,1,False
impulsive,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.055990019877013e-05,0.0,1,False
inability,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.166533740150344e-05,0.12513079899265392,3,False
inaccessible,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.5018778910920145e-05,0.07894874417263471,2,False
inadequacy,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.495161623909293e-05,0.07894874417263471,2,False
inadequate,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.6049267370907565e-05,0.07894874417263471,2,False
inadvertent,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.244851062054178e-05,0.0,1,False
inappropriate,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,0.0001063580936836766,0.12513079899265392,3,False
inarguable,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.647565449186549e-05,0.07894874417263471,1,False
inasmuch,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011383852693664008,0.15789748834526943,3,False
inasumuch,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.6064069588715926e-05,0.0,1,False
inauspicious,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.215345108670115e-05,0.07894874417263471,2,False
inauthentic,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.948372536274409e-05,0.0,1,False
inblack,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.8796159200956248e-05,0.0,1,False
incantation,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5751127791623215e-05,0.0,1,False
incapable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.915152116924245e-05,0.12513079899265392,3,False
incarceration,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.7146441186609334e-05,0.0,1,False
incarnate,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.91854743960569e-05,0.12513079899265392,3,False
incendiary,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00012821767774722412,0.1833133071505155,4,False
incense,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010793343658644985,0.15789748834526943,4,False
incentive,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.649611834257716e-05,0.12513079899265392,3,False
inception,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.706276427805949e-05,0.07894874417263471,1,False
incher,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.0078955465018395e-05,0.0,1,False
inchoate,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.4912319782536624e-05,0.0,1,False
incident,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00013134896231794635,0.1833133071505155,4,False
incipient,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.325242478146993e-05,0.07894874417263471,1,False
incision,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.441550875656536e-05,0.07894874417263471,2,False
incisive,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.305726728697238e-05,0.07894874417263471,2,False
inclement,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001569725368081439,0.1833133071505155,5,False
incline,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.6423050673290434e-05,0.0,1,False
inclusionãno,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.06851248268215e-05,0.0,1,False
inclusiveness,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.560380428697067e-05,0.0,1,False
incognita,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.0749749539092997e-05,0.0,1,False
incoherent,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011268825507502107,0.15789748834526943,4,False
income,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00013180588574910715,0.1833133071505155,4,False
incomparable,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.811373666478105e-05,0.07894874417263471,2,False
incompatible,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.200935536112449e-05,0.07894874417263471,2,False
incomplete,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.000151792436515746,0.1833133071505155,4,False
incomprehensible,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.524009714711933e-05,0.07894874417263471,2,False
inconceivable,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.659441943080497e-05,0.07894874417263471,2,False
incongruity,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,9.326744982102056e-05,0.15789748834526943,3,False
inconsequential,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,4.236540798704062e-05,0.0,1,False
inconsiderable,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.635327508213495e-05,0.0,1,False
inconsistency,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.08412547134447e-05,0.07894874417263471,1,False
inconvenient,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00015677331125022877,0.1833133071505155,4,False
incorporation,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00011451946779216603,0.15789748834526943,2,False
incorrect,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.517816685510389e-05,0.07894874417263471,2,False
increase,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.319248737320454e-05,0.12513079899265392,3,False
incredibly,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,5.416811277186361e-05,0.0,1,False
incredulity,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.652056916509429e-05,0.0,1,False
incredulous,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.719028908250461e-05,0.0,1,False
increment,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,7.216533727314264e-05,0.07894874417263471,2,False
incremental,below_min_frequency,frequency_filter,5,12.397841783702294,0.0006152899553914783,0.00012507446809507103,0.15173380948146162,3,False
incrementalist,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.564969798278697e-05,0.0,1,False
incubator,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00012028053119435618,0.1833133071505155,4,False
incumbent,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,6.120490307638298e-05,0.07894874417263471,2,False
incursion,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.280511251862031e-05,0.07894874417263471,1,False
indebted,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.0001373847485357697,0.1833133071505155,5,False
indecency,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.3588668295447307e-05,0.0,1,False
indecipherable,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.34355640312219e-05,0.0,1,False
indefinable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,8.27375704334579e-05,0.12513079899265392,3,False
indefinite,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.144674641735883e-05,0.0,1,False
indelible,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00010802973895453744,0.1833133071505155,3,False
indentation,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.5725914484821912e-05,0.0,1,False
indented,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9429964491706132e-05,0.0,1,False
indescribable,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.36765250615511e-05,0.0,1,False
index,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00013734347077103482,0.1833133071505155,4,False
indicative,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00015482695904200857,0.1833133071505155,3,False
indicator,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,7.849250381559405e-05,0.12513079899265392,3,False
indienne,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.3713803722516255e-05,0.0,1,False
indifferent,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.657146242450781e-05,0.07894874417263471,2,False
indigent,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.500295573087968e-05,0.0,1,False
indigestible,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.9669381167527947e-05,0.0,1,False
indignant,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.103178705959648e-05,0.0,1,False
indignity,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,4.002022200412538e-05,0.07894874417263471,2,False
indirect,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.662695221099189e-05,0.12513079899265392,2,False
indispensable,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,3.186737807128585e-05,0.0,1,False
indisputable,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,9.845341220651301e-05,0.12513079899265392,3,False
indistinct,below_min_frequency,frequency_filter,2,4.959136713480918,0.00030764497769573913,5.923509701020255e-05,0.07894874417263471,2,False
indistinguishable,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00013950140363024144,0.1833133071505155,5,False
individualism,below_min_frequency,frequency_filter,3,7.438705070221376,0.00046146746654360867,0.0001077885232168716,0.12513079899265392,3,False
individualist,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.0001289835850086942,0.15789748834526943,4,False
individualistic,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00012960218271204022,0.1833133071505155,5,False
indivisible,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.737713879284316e-05,0.0,1,False
indolent,below_min_frequency,frequency_filter,4,9.918273426961836,0.0006152899553914783,0.00010384642029988723,0.15789748834526943,2,False
indomitable,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00012569788117629572,0.1833133071505155,4,False
indonesian,below_min_frequency,frequency_filter,4,9.918273426961836,0.00046146746654360867,0.0001245885165076244,0.11842311625895208,3,False
indoor,below_min_frequency,frequency_filter,5,12.397841783702294,0.0007691124442393477,0.00014170093694317046,0.1833133071505155,4,False
inducement,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.432138028627678e-05,0.0,1,False
indulged,below_min_frequency,frequency_filter,1,2.479568356740459,0.00015382248884786957,2.2114716709551925e-05,0.0,1,False
