n,term,is_fashion,fashion_category,corpus_freq
1,mail,False,non_fashion,75
1,manner,False,non_fashion,75
1,presence,False,non_fashion,75
1,preview,False,non_fashion,75
1,teal,False,non_fashion,75
1,thinking,False,non_fashion,75
1,western,False,non_fashion,75
1,caftan,False,non_fashion,74
1,expensive,False,non_fashion,74
1,heat,False,non_fashion,74
1,knack,False,non_fashion,74
1,lamb,False,non_fashion,74
1,ombré,False,non_fashion,74
1,proof,False,non_fashion,74
1,quick,False,non_fashion,74
1,sunglass,False,non_fashion,74
1,transparent,False,non_fashion,74
1,antique,False,non_fashion,73
1,desert,False,non_fashion,73
1,distinctive,False,non_fashion,73
1,fluttery,False,non_fashion,73
1,magazine,False,non_fashion,73
1,sack,False,non_fashion,73
1,weight,False,non_fashion,73
1,wit,False,non_fashion,73
1,bathing,False,non_fashion,72
1,brilliant,False,non_fashion,72
1,desire,False,non_fashion,72
1,founder,False,non_fashion,72
1,fragile,False,non_fashion,72
1,grunge,False,non_fashion,72
1,journey,False,non_fashion,72
1,cord,False,non_fashion,71
1,cover,False,non_fashion,71
1,degree,False,non_fashion,71
1,flapper,False,non_fashion,71
1,flesh,False,non_fashion,71
1,funny,False,non_fashion,71
1,invitation,False,non_fashion,71
1,languid,False,non_fashion,71
1,mad,False,non_fashion,71
1,magic,False,non_fashion,71
1,memorable,False,non_fashion,71
1,oeil,False,non_fashion,71
1,product,False,non_fashion,71
1,rib,False,non_fashion,71
1,riff,False,non_fashion,71
1,sensual,False,non_fashion,71
1,shrunken,False,non_fashion,71
1,tennis,False,non_fashion,71
1,upper,False,non_fashion,71
1,wearer,False,non_fashion,71
1,appointment,False,non_fashion,70
1,chocolate,False,non_fashion,70
1,depth,False,non_fashion,70
1,down,False,non_fashion,70
1,dye,False,non_fashion,70
1,glam,False,non_fashion,70
1,industrial,False,non_fashion,70
1,midriff,False,non_fashion,70
1,road,False,non_fashion,70
1,tailored,False,non_fashion,70
1,cat,False,non_fashion,69
1,craftsmanship,False,non_fashion,69
1,creature,False,non_fashion,69
1,dimensional,False,non_fashion,69
1,field,False,non_fashion,69
1,flashy,False,non_fashion,69
1,genius,False,non_fashion,69
1,innovation,False,non_fashion,69
1,path,False,non_fashion,69
1,portrait,False,non_fashion,69
1,slipdresse,False,non_fashion,69
1,string,False,non_fashion,69
1,sweeping,False,non_fashion,69
1,tour,False,non_fashion,69
1,tribe,False,non_fashion,69
1,vocabulary,False,non_fashion,69
1,workmanship,False,non_fashion,69
1,bib,False,non_fashion,68
1,complicated,False,non_fashion,68
1,context,False,non_fashion,68
1,dancer,False,non_fashion,68
1,goal,False,non_fashion,68
1,heroine,False,non_fashion,68
1,positive,False,non_fashion,68
1,seductive,False,non_fashion,68
1,severe,False,non_fashion,68
1,spectrum,False,non_fashion,68
1,unlikely,False,non_fashion,68
1,weird,False,non_fashion,68
1,window,False,non_fashion,68
1,action,False,non_fashion,67
1,atmosphere,False,non_fashion,67
1,camp,False,non_fashion,67
1,dead,False,non_fashion,67
1,exploration,False,non_fashion,67
1,fierce,False,non_fashion,67
1,flair,False,non_fashion,67
1,flounce,False,non_fashion,67
1,lush,False,non_fashion,67
1,ostrich,False,non_fashion,67
1,pace,False,non_fashion,67
1,pullover,False,non_fashion,67
1,rainbow,False,non_fashion,67
1,spare,False,non_fashion,67
1,speed,False,non_fashion,67
1,suiting,False,non_fashion,67
1,task,False,non_fashion,67
1,waistcoat,False,non_fashion,67
1,wear,False,non_fashion,67
1,actual,False,non_fashion,66
1,appealing,False,non_fashion,66
1,capable,False,non_fashion,66
1,cherry,False,non_fashion,66
1,effortless,False,non_fashion,66
1,fare,False,non_fashion,66
1,human,False,non_fashion,66
1,link,False,non_fashion,66
1,opaque,False,non_fashion,66
1,project,False,non_fashion,66
1,rough,False,non_fashion,66
1,spanish,False,non_fashion,66
1,specific,False,non_fashion,66
1,whimsical,False,non_fashion,66
1,act,False,non_fashion,65
1,architecture,False,non_fashion,65
1,array,False,non_fashion,65
1,gauzy,False,non_fashion,65
1,indian,False,non_fashion,65
1,influential,False,non_fashion,65
1,innovative,False,non_fashion,65
1,lacy,False,non_fashion,65
1,oversized,False,non_fashion,65
1,private,False,non_fashion,65
1,rack,False,non_fashion,65
1,rigorous,False,non_fashion,65
1,savvy,False,non_fashion,65
1,silky,False,non_fashion,65
1,swingy,False,non_fashion,65
1,total,False,non_fashion,65
1,tune,False,non_fashion,65
1,utility,False,non_fashion,65
1,vinyl,False,non_fashion,65
1,wallpaper,False,non_fashion,65
1,award,False,non_fashion,64
1,chick,False,non_fashion,64
1,closing,False,non_fashion,64
1,dose,False,non_fashion,64
1,random,False,non_fashion,64
1,secret,False,non_fashion,64
1,shaggy,False,non_fashion,64
1,actress,False,non_fashion,63
1,bronze,False,non_fashion,63
1,cigarette,False,non_fashion,63
1,earring,False,non_fashion,63
1,elbow,False,non_fashion,63
1,emerald,False,non_fashion,63
1,fake,False,non_fashion,63
1,heyday,False,non_fashion,63
1,humor,False,non_fashion,63
1,impossible,False,non_fashion,63
1,landscape,False,non_fashion,63
1,primary,False,non_fashion,63
1,rhinestone,False,non_fashion,63
1,schedule,False,non_fashion,63
1,sexiness,False,non_fashion,63
1,slight,False,non_fashion,63
1,strand,False,non_fashion,63
1,study,False,non_fashion,63
1,update,False,non_fashion,63
1,visible,False,non_fashion,63
1,wind,False,non_fashion,63
1,wooden,False,non_fashion,63
1,yarn,False,non_fashion,63
1,apparent,False,non_fashion,62
1,cheeky,False,non_fashion,62
1,control,False,non_fashion,62
1,creation,False,non_fashion,62
1,dozen,False,non_fashion,62
1,fancy,False,non_fashion,62
1,feat,False,non_fashion,62
1,frame,False,non_fashion,62
1,freedom,False,non_fashion,62
1,handkerchief,False,non_fashion,62
1,intarsia,False,non_fashion,62
1,lack,False,non_fashion,62
1,novelty,False,non_fashion,62
1,sober,False,non_fashion,62
1,spectacular,False,non_fashion,62
1,technology,False,non_fashion,62
1,twin,False,non_fashion,62
1,weekend,False,non_fashion,62
1,bed,False,non_fashion,61
1,belgian,False,non_fashion,61
1,brass,False,non_fashion,61
1,capsule,False,non_fashion,61
1,cobalt,False,non_fashion,61
1,editorial,False,non_fashion,61
1,excellent,False,non_fashion,61
1,haute,False,non_fashion,61
1,icy,False,non_fashion,61
1,lipstick,False,non_fashion,61
1,parachute,False,non_fashion,61
1,schoolgirl,False,non_fashion,61
1,sneaker,False,non_fashion,61
1,softness,False,non_fashion,61
1,transparency,False,non_fashion,61
1,unusual,False,non_fashion,61
1,wise,False,non_fashion,61
1,breast,False,non_fashion,60
1,circular,False,non_fashion,60
1,closure,False,non_fashion,60
1,clue,False,non_fashion,60
1,device,False,non_fashion,60
1,enormous,False,non_fashion,60
1,ethereal,False,non_fashion,60
1,longtime,False,non_fashion,60
1,niche,False,non_fashion,60
1,powder,False,non_fashion,60
1,refreshing,False,non_fashion,60
1,smoking,False,non_fashion,60
1,stock,False,non_fashion,60
1,student,False,non_fashion,60
1,stylish,False,non_fashion,60
1,swirl,False,non_fashion,60
1,atelier,False,non_fashion,59
1,bar,False,non_fashion,59
1,bondage,False,non_fashion,59
1,camera,False,non_fashion,59
1,clingy,False,non_fashion,59
1,counterpoint,False,non_fashion,59
1,foil,False,non_fashion,59
1,geometry,False,non_fashion,59
1,hole,False,non_fashion,59
1,latex,False,non_fashion,59
1,leap,False,non_fashion,59
1,loud,False,non_fashion,59
1,medium,False,non_fashion,59
1,mere,False,non_fashion,59
1,metaphor,False,non_fashion,59
1,mode,False,non_fashion,59
1,shine,False,non_fashion,59
1,spotlight,False,non_fashion,59
1,stark,False,non_fashion,59
1,timeless,False,non_fashion,59
1,tweedy,False,non_fashion,59
1,vast,False,non_fashion,59
1,witty,False,non_fashion,59
1,awkward,False,non_fashion,58
1,comparison,False,non_fashion,58
1,curtain,False,non_fashion,58
1,dévoré,False,non_fashion,58
1,legacy,False,non_fashion,58
1,ness,False,non_fashion,58
1,nostalgia,False,non_fashion,58
1,official,False,non_fashion,58
1,possibility,False,non_fashion,58
1,puffy,False,non_fashion,58
1,research,False,non_fashion,58
1,sensible,False,non_fashion,58
1,sinuous,False,non_fashion,58
1,skintight,False,non_fashion,58
1,strategy,False,non_fashion,58
1,stretchy,False,non_fashion,58
1,table,False,non_fashion,58
1,title,False,non_fashion,58
1,tonal,False,non_fashion,58
1,allover,False,non_fashion,57
1,bunch,False,non_fashion,57
1,cloth,False,non_fashion,57
1,conversation,False,non_fashion,57
1,courtesy,False,non_fashion,57
1,cutting,False,non_fashion,57
1,endless,False,non_fashion,57
1,execution,False,non_fashion,57
1,gallery,False,non_fashion,57
1,gesture,False,non_fashion,57
1,lemon,False,non_fashion,57
1,mint,False,non_fashion,57
1,remarkable,False,non_fashion,57
1,restrained,False,non_fashion,57
1,risk,False,non_fashion,57
1,snug,False,non_fashion,57
1,trendy,False,non_fashion,57
1,weave,False,non_fashion,57
1,ballet,False,non_fashion,56
1,baroque,False,non_fashion,56
1,combo,False,non_fashion,56
1,discipline,False,non_fashion,56
1,eighteenth,False,non_fashion,56
1,fabrication,False,non_fashion,56
1,fascination,False,non_fashion,56
1,fire,False,non_fashion,56
1,flippy,False,non_fashion,56
1,follower,False,non_fashion,56
1,frothy,False,non_fashion,56
1,functional,False,non_fashion,56
1,glittery,False,non_fashion,56
1,interior,False,non_fashion,56
1,island,False,non_fashion,56
1,mash,False,non_fashion,56
1,optimism,False,non_fashion,56
1,origami,False,non_fashion,56
1,percent,False,non_fashion,56
1,promising,False,non_fashion,56
1,punch,False,non_fashion,56
1,rain,False,non_fashion,56
1,sash,False,non_fashion,56
1,sell,False,non_fashion,56
1,semi,False,non_fashion,56
1,wonder,False,non_fashion,56
1,crafty,False,non_fashion,55
1,directional,False,non_fashion,55
1,equal,False,non_fashion,55
1,floppy,False,non_fashion,55
1,fluorescent,False,non_fashion,55
1,grid,False,non_fashion,55
1,local,False,non_fashion,55
1,peekaboo,False,non_fashion,55
1,pool,False,non_fashion,55
1,position,False,non_fashion,55
1,rosette,False,non_fashion,55
1,shock,False,non_fashion,55
1,stitch,False,non_fashion,55
1,sunny,False,non_fashion,55
1,upbeat,False,non_fashion,55
1,agenda,False,non_fashion,54
1,boudoir,False,non_fashion,54
1,calendar,False,non_fashion,54
1,celebration,False,non_fashion,54
1,clich,False,non_fashion,54
1,diaphanous,False,non_fashion,54
1,effective,False,non_fashion,54
1,exquisite,False,non_fashion,54
1,flight,False,non_fashion,54
1,funnel,False,non_fashion,54
1,german,False,non_fashion,54
1,horse,False,non_fashion,54
1,legendary,False,non_fashion,54
1,live,False,non_fashion,54
1,mass,False,non_fashion,54
1,measure,False,non_fashion,54
1,non,False,non_fashion,54
1,novel,False,non_fashion,54
1,pleasure,False,non_fashion,54
1,poncho,False,non_fashion,54
1,psychedelic,False,non_fashion,54
1,shopper,False,non_fashion,54
1,singer,False,non_fashion,54
1,skimpy,False,non_fashion,54
1,wearability,False,non_fashion,54
1,bugle,False,non_fashion,53
1,competition,False,non_fashion,53
1,corner,False,non_fashion,53
1,covetable,False,non_fashion,53
1,creativity,False,non_fashion,53
1,crotch,False,non_fashion,53
1,cutaway,False,non_fashion,53
1,dimension,False,non_fashion,53
1,edwardian,False,non_fashion,53
1,elastic,False,non_fashion,53
1,exercise,False,non_fashion,53
1,exit,False,non_fashion,53
1,experimental,False,non_fashion,53
1,expression,False,non_fashion,53
1,gauge,False,non_fashion,53
1,gothic,False,non_fashion,53
1,kilter,False,non_fashion,53
1,page,False,non_fashion,53
1,painter,False,non_fashion,53
1,poppy,False,non_fashion,53
1,romper,False,non_fashion,53
1,run,False,non_fashion,53
1,serene,False,non_fashion,53
1,significant,False,non_fashion,53
1,streak,False,non_fashion,53
1,viable,False,non_fashion,53
1,accomplished,False,non_fashion,52
1,ambition,False,non_fashion,52
1,asymmetry,False,non_fashion,52
1,basket,False,non_fashion,52
1,blood,False,non_fashion,52
1,bottle,False,non_fashion,52
1,brazilian,False,non_fashion,52
1,bustle,False,non_fashion,52
1,capelet,False,non_fashion,52
1,circa,False,non_fashion,52
1,decadent,False,non_fashion,52
1,explanation,False,non_fashion,52
1,following,False,non_fashion,52
1,gal,False,non_fashion,52
1,heeled,False,non_fashion,52
1,inventive,False,non_fashion,52
1,nautical,False,non_fashion,52
1,normal,False,non_fashion,52
1,optimistic,False,non_fashion,52
1,revival,False,non_fashion,52
1,safety,False,non_fashion,52
1,shopping,False,non_fashion,52
1,silly,False,non_fashion,52
1,snow,False,non_fashion,52
1,solution,False,non_fashion,52
1,tall,False,non_fashion,52
1,aggressive,False,non_fashion,51
1,bikini,False,non_fashion,51
1,boho,False,non_fashion,51
1,chinese,False,non_fashion,51
1,clunky,False,non_fashion,51
1,custom,False,non_fashion,51
1,deluxe,False,non_fashion,51
1,drawstring,False,non_fashion,51
1,economy,False,non_fashion,51
1,experimentation,False,non_fashion,51
1,fellow,False,non_fashion,51
1,gentle,False,non_fashion,51
1,goth,False,non_fashion,51
1,innocent,False,non_fashion,51
1,ish,False,non_fashion,51
1,lifestyle,False,non_fashion,51
1,opera,False,non_fashion,51
1,pack,False,non_fashion,51
1,painterly,False,non_fashion,51
1,relationship,False,non_fashion,51
1,relative,False,non_fashion,51
1,repetitive,False,non_fashion,51
1,rigor,False,non_fashion,51
1,route,False,non_fashion,51
1,sartorial,False,non_fashion,51
1,sensuality,False,non_fashion,51
1,spectacle,False,non_fashion,51
1,stole,False,non_fashion,51
1,triangle,False,non_fashion,51
1,trouble,False,non_fashion,51
1,ancient,False,non_fashion,50
1,apt,False,non_fashion,50
1,beat,False,non_fashion,50
1,content,False,non_fashion,50
1,conventional,False,non_fashion,50
1,croc,False,non_fashion,50
1,diagonal,False,non_fashion,50
1,faithful,False,non_fashion,50
1,fetish,False,non_fashion,50
1,furry,False,non_fashion,50
1,location,False,non_fashion,50
1,mod,False,non_fashion,50
1,outside,False,non_fashion,50
1,person,False,non_fashion,50
1,phone,False,non_fashion,50
1,predictable,False,non_fashion,50
1,prettiness,False,non_fashion,50
1,response,False,non_fashion,50
1,showgirl,False,non_fashion,50
1,sunset,False,non_fashion,50
1,theatrical,False,non_fashion,50
1,underwear,False,non_fashion,50
1,buzz,False,non_fashion,49
1,cheerful,False,non_fashion,49
1,description,False,non_fashion,49
1,detailed,False,non_fashion,49
1,dip,False,non_fashion,49
1,epaulet,False,non_fashion,49
1,european,False,non_fashion,49
1,exciting,False,non_fashion,49
1,faille,False,non_fashion,49
1,finish,False,non_fashion,49
1,inner,False,non_fashion,49
1,installation,False,non_fashion,49
1,intention,False,non_fashion,49
1,irresistible,False,non_fashion,49
1,linear,False,non_fashion,49
1,overt,False,non_fashion,49
1,pinafore,False,non_fashion,49
1,prim,False,non_fashion,49
1,professional,False,non_fashion,49
1,repertoire,False,non_fashion,49
1,rust,False,non_fashion,49
1,seasonal,False,non_fashion,49
1,shirting,False,non_fashion,49
1,tape,False,non_fashion,49
1,tendency,False,non_fashion,49
1,textural,False,non_fashion,49
1,theater,False,non_fashion,49
1,tote,False,non_fashion,49
1,ware,False,non_fashion,49
1,artful,False,non_fashion,48
1,asian,False,non_fashion,48
1,beloved,False,non_fashion,48
1,contribution,False,non_fashion,48
1,creamy,False,non_fashion,48
1,definite,False,non_fashion,48
1,demeulemeester,False,non_fashion,48
1,direct,False,non_fashion,48
1,drab,False,non_fashion,48
1,draping,False,non_fashion,48
1,enthusiasm,False,non_fashion,48
1,flag,False,non_fashion,48
1,flavor,False,non_fashion,48
1,fourth,False,non_fashion,48
1,inevitable,False,non_fashion,48
1,killer,False,non_fashion,48
1,macram,False,non_fashion,48
1,meaning,False,non_fashion,48
1,narrative,False,non_fashion,48
1,poetic,False,non_fashion,48
1,roomy,False,non_fashion,48
1,sculpture,False,non_fashion,48
1,slipdress,False,non_fashion,48
1,sturdy,False,non_fashion,48
1,sweat,False,non_fashion,48
1,sweetness,False,non_fashion,48
1,timely,False,non_fashion,48
1,tracksuit,False,non_fashion,48
1,travel,False,non_fashion,48
1,basis,False,non_fashion,47
1,bride,False,non_fashion,47
1,central,False,non_fashion,47
1,characteristic,False,non_fashion,47
1,chief,False,non_fashion,47
1,conceit,False,non_fashion,47
1,cultural,False,non_fashion,47
1,cum,False,non_fashion,47
1,darkness,False,non_fashion,47
1,dog,False,non_fashion,47
1,egg,False,non_fashion,47
1,ethos,False,non_fashion,47
1,flagship,False,non_fashion,47
1,gala,False,non_fashion,47
1,garde,False,non_fashion,47
1,hotel,False,non_fashion,47
1,indigo,False,non_fashion,47
1,intent,False,non_fashion,47
1,leggy,False,non_fashion,47
1,loafer,False,non_fashion,47
1,loyal,False,non_fashion,47
1,moody,False,non_fashion,47
1,multicolor,False,non_fashion,47
1,pad,False,non_fashion,47
1,plissé,False,non_fashion,47
1,pressure,False,non_fashion,47
1,refinement,False,non_fashion,47
1,relief,False,non_fashion,47
1,scheme,False,non_fashion,47
1,seaming,False,non_fashion,47
1,shadow,False,non_fashion,47
1,sheen,False,non_fashion,47
1,shrug,False,non_fashion,47
1,snap,False,non_fashion,47
1,strappy,False,non_fashion,47
1,taupe,False,non_fashion,47
1,ultimate,False,non_fashion,47
1,waistline,False,non_fashion,47
1,whimsy,False,non_fashion,47
1,architect,False,non_fashion,46
1,blocking,False,non_fashion,46
1,campaign,False,non_fashion,46
1,conviction,False,non_fashion,46
1,crinoline,False,non_fashion,46
1,curvy,False,non_fashion,46
1,dressy,False,non_fashion,46
1,duty,False,non_fashion,46
1,expectation,False,non_fashion,46
1,grown,False,non_fashion,46
1,horizontal,False,non_fashion,46
1,hyper,False,non_fashion,46
1,jolt,False,non_fashion,46
1,map,False,non_fashion,46
1,naked,False,non_fashion,46
1,necessary,False,non_fashion,46
1,obi,False,non_fashion,46
1,piqué,False,non_fashion,46
1,profile,False,non_fashion,46
1,promise,False,non_fashion,46
1,sake,False,non_fashion,46
1,scenario,False,non_fashion,46
1,secondary,False,non_fashion,46
1,socialite,False,non_fashion,46
1,society,False,non_fashion,46
1,sole,False,non_fashion,46
1,status,False,non_fashion,46
1,understated,False,non_fashion,46
1,alive,False,non_fashion,45
1,attempt,False,non_fashion,45
1,backpack,False,non_fashion,45
1,bandage,False,non_fashion,45
1,bandeau,False,non_fashion,45
1,chair,False,non_fashion,45
1,component,False,non_fashion,45
1,curious,False,non_fashion,45
1,daytime,False,non_fashion,45
1,decision,False,non_fashion,45
1,diffusion,False,non_fashion,45
1,eager,False,non_fashion,45
1,equation,False,non_fashion,45
1,girly,False,non_fashion,45
1,glance,False,non_fashion,45
1,humble,False,non_fashion,45
1,keen,False,non_fashion,45
1,lover,False,non_fashion,45
1,modest,False,non_fashion,45
1,name,False,non_fashion,45
1,palm,False,non_fashion,45
1,plan,False,non_fashion,45
1,recession,False,non_fashion,45
1,record,False,non_fashion,45
1,snake,False,non_fashion,45
1,storm,False,non_fashion,45
1,stride,False,non_fashion,45
1,tribute,False,non_fashion,45
1,ubiquitous,False,non_fashion,45
1,walk,False,non_fashion,45
1,artistic,False,non_fashion,44
1,artsy,False,non_fashion,44
1,association,False,non_fashion,44
1,backless,False,non_fashion,44
1,chartreuse,False,non_fashion,44
1,collaborator,False,non_fashion,44
1,confection,False,non_fashion,44
1,cowboy,False,non_fashion,44
1,dash,False,non_fashion,44
1,earthy,False,non_fashion,44
1,edit,False,non_fashion,44
1,embroidered,False,non_fashion,44
1,exuberant,False,non_fashion,44
1,fashioned,False,non_fashion,44
1,grace,False,non_fashion,44
1,groovy,False,non_fashion,44
1,instant,False,non_fashion,44
1,lavish,False,non_fashion,44
1,mature,False,non_fashion,44
1,nineteenth,False,non_fashion,44
1,ponyskin,False,non_fashion,44
1,practicality,False,non_fashion,44
1,punky,False,non_fashion,44
1,romanticism,False,non_fashion,44
1,sequence,False,non_fashion,44
1,slogan,False,non_fashion,44
1,split,False,non_fashion,44
1,summery,False,non_fashion,44
1,aforementioned,False,non_fashion,43
1,blossom,False,non_fashion,43
1,demure,False,non_fashion,43
1,erotic,False,non_fashion,43
1,fussy,False,non_fashion,43
1,innocence,False,non_fashion,43
1,inside,False,non_fashion,43
1,knot,False,non_fashion,43
1,maker,False,non_fashion,43
1,mask,False,non_fashion,43
1,medieval,False,non_fashion,43
1,modernity,False,non_fashion,43
1,mosaic,False,non_fashion,43
1,ongoing,False,non_fashion,43
1,sequined,False,non_fashion,43
1,showing,False,non_fashion,43
1,slouch,False,non_fashion,43
1,subversive,False,non_fashion,43
1,tactile,False,non_fashion,43
1,twentieth,False,non_fashion,43
1,twinset,False,non_fashion,43
1,workwear,False,non_fashion,43
1,yesterday,False,non_fashion,43
1,ambitious,False,non_fashion,42
1,area,False,non_fashion,42
1,bang,False,non_fashion,42
1,bolt,False,non_fashion,42
1,breeze,False,non_fashion,42
1,burst,False,non_fashion,42
1,commitment,False,non_fashion,42
1,corporate,False,non_fashion,42
1,flouncy,False,non_fashion,42
1,folk,False,non_fashion,42
1,height,False,non_fashion,42
1,hell,False,non_fashion,42
1,launch,False,non_fashion,42
1,mile,False,non_fashion,42
1,passion,False,non_fashion,42
1,petticoat,False,non_fashion,42
1,piping,False,non_fashion,42
1,radar,False,non_fashion,42
1,reaction,False,non_fashion,42
1,realistic,False,non_fashion,42
1,rocker,False,non_fashion,42
1,somber,False,non_fashion,42
1,soul,False,non_fashion,42
1,splash,False,non_fashion,42
1,symbol,False,non_fashion,42
1,synthetic,False,non_fashion,42
1,talk,False,non_fashion,42
1,trade,False,non_fashion,42
1,weightless,False,non_fashion,42
1,wonderful,False,non_fashion,42
1,woven,False,non_fashion,42
1,artisanal,False,non_fashion,41
1,austere,False,non_fashion,41
1,available,False,non_fashion,41
1,cage,False,non_fashion,41
1,cascade,False,non_fashion,41
1,champagne,False,non_fashion,41
1,cheap,False,non_fashion,41
1,com,False,non_fashion,41
1,court,False,non_fashion,41
1,greek,False,non_fashion,41
1,idiosyncratic,False,non_fashion,41
1,land,False,non_fashion,41
1,mom,False,non_fashion,41
1,object,False,non_fashion,41
1,oeuvre,False,non_fashion,41
1,outfits,False,non_fashion,41
1,owner,False,non_fashion,41
1,pile,False,non_fashion,41
1,plum,False,non_fashion,41
1,principle,False,non_fashion,41
1,progress,False,non_fashion,41
1,public,False,non_fashion,41
1,purpose,False,non_fashion,41
1,rate,False,non_fashion,41
1,recognizable,False,non_fashion,41
1,selection,False,non_fashion,41
1,shocking,False,non_fashion,41
1,slipper,False,non_fashion,41
1,starter,False,non_fashion,41
1,suggestion,False,non_fashion,41
1,suggestive,False,non_fashion,41
1,supple,False,non_fashion,41
1,system,False,non_fashion,41
1,teen,False,non_fashion,41
1,underpinning,False,non_fashion,41
1,windowpane,False,non_fashion,41
1,wine,False,non_fashion,41
1,zips,False,non_fashion,41
1,absence,False,non_fashion,40
1,anglaise,False,non_fashion,40
1,buttoned,False,non_fashion,40
1,church,False,non_fashion,40
1,coin,False,non_fashion,40
1,collective,False,non_fashion,40
1,conservative,False,non_fashion,40
1,couturier,False,non_fashion,40
1,detailing,False,non_fashion,40
1,distance,False,non_fashion,40
1,excitement,False,non_fashion,40
1,firm,False,non_fashion,40
1,format,False,non_fashion,40
1,knife,False,non_fashion,40
1,loop,False,non_fashion,40
1,louche,False,non_fashion,40
1,match,False,non_fashion,40
1,mauve,False,non_fashion,40
1,minor,False,non_fashion,40
1,mus,False,non_fashion,40
1,opulence,False,non_fashion,40
1,sable,False,non_fashion,40
1,scottish,False,non_fashion,40
1,swimsuit,False,non_fashion,40
1,tension,False,non_fashion,40
1,war,False,non_fashion,40
1,androgynous,False,non_fashion,39
1,applause,False,non_fashion,39
1,average,False,non_fashion,39
1,believable,False,non_fashion,39
1,blend,False,non_fashion,39
1,bloom,False,non_fashion,39
1,brooch,False,non_fashion,39
1,chest,False,non_fashion,39
1,circuit,False,non_fashion,39
1,classical,False,non_fashion,39
1,climate,False,non_fashion,39
1,entrance,False,non_fashion,39
1,factory,False,non_fashion,39
1,femme,False,non_fashion,39
1,finger,False,non_fashion,39
1,hall,False,non_fashion,39
1,historical,False,non_fashion,39
1,hop,False,non_fashion,39
1,ironic,False,non_fashion,39
1,mannequin,False,non_fashion,39
1,moon,False,non_fashion,39
1,mustard,False,non_fashion,39
1,nubby,False,non_fashion,39
1,outstanding,False,non_fashion,39
1,perverse,False,non_fashion,39
1,proud,False,non_fashion,39
1,respect,False,non_fashion,39
1,rule,False,non_fashion,39
1,sheared,False,non_fashion,39
1,slot,False,non_fashion,39
1,solo,False,non_fashion,39
1,stamp,False,non_fashion,39
1,sugar,False,non_fashion,39
1,sumptuous,False,non_fashion,39
1,teenage,False,non_fashion,39
1,whiff,False,non_fashion,39
1,bourgeois,False,non_fashion,38
1,cake,False,non_fashion,38
1,chambray,False,non_fashion,38
1,cheek,False,non_fashion,38
1,collared,False,non_fashion,38
1,consistent,False,non_fashion,38
1,delight,False,non_fashion,38
1,dna,False,non_fashion,38
1,ear,False,non_fashion,38
1,emotional,False,non_fashion,38
1,evocative,False,non_fashion,38
1,father,False,non_fashion,38
1,finalist,False,non_fashion,38
1,gilet,False,non_fashion,38
1,illustration,False,non_fashion,38
1,inspection,False,non_fashion,38
1,lookbook,False,non_fashion,38
1,lunch,False,non_fashion,38
1,momentum,False,non_fashion,38
1,multi,False,non_fashion,38
1,newcomer,False,non_fashion,38
1,nightclub,False,non_fashion,38
1,nonsense,False,non_fashion,38
1,notable,False,non_fashion,38
1,optical,False,non_fashion,38
1,pal,False,non_fashion,38
1,paparazzi,False,non_fashion,38
1,parent,False,non_fashion,38
1,punchy,False,non_fashion,38
1,quilting,False,non_fashion,38
1,rein,False,non_fashion,38
1,retrospective,False,non_fashion,38
1,search,False,non_fashion,38
1,sexual,False,non_fashion,38
1,slender,False,non_fashion,38
1,smile,False,non_fashion,38
1,subtext,False,non_fashion,38
1,tap,False,non_fashion,38
1,unfinished,False,non_fashion,38
1,universe,False,non_fashion,38
1,attractive,False,non_fashion,37
1,brain,False,non_fashion,37
1,break,False,non_fashion,37
1,bulky,False,non_fashion,37
1,coincidence,False,non_fashion,37
1,comment,False,non_fashion,37
1,common,False,non_fashion,37
1,concise,False,non_fashion,37
1,daisy,False,non_fashion,37
1,debt,False,non_fashion,37
1,drawing,False,non_fashion,37
1,flame,False,non_fashion,37
1,irony,False,non_fashion,37
1,iteration,False,non_fashion,37
1,joke,False,non_fashion,37
1,knicker,False,non_fashion,37
1,making,False,non_fashion,37
1,marriage,False,non_fashion,37
1,mission,False,non_fashion,37
1,monastic,False,non_fashion,37
1,motion,False,non_fashion,37
1,needle,False,non_fashion,37
1,plate,False,non_fashion,37
1,pouf,False,non_fashion,37
1,racerback,False,non_fashion,37
1,riot,False,non_fashion,37
1,shame,False,non_fashion,37
1,situation,False,non_fashion,37
1,spine,False,non_fashion,37
1,straw,False,non_fashion,37
1,tile,False,non_fashion,37
1,vacation,False,non_fashion,37
1,web,False,non_fashion,37
1,wrist,False,non_fashion,37
1,aim,False,non_fashion,36
1,angular,False,non_fashion,36
1,broderie,False,non_fashion,36
1,brother,False,non_fashion,36
1,computer,False,non_fashion,36
1,corseted,False,non_fashion,36
1,deconstruction,False,non_fashion,36
1,deft,False,non_fashion,36
1,dry,False,non_fashion,36
1,eccentricity,False,non_fashion,36
1,graceful,False,non_fashion,36
1,groove,False,non_fashion,36
1,hallmark,False,non_fashion,36
1,holographic,False,non_fashion,36
1,impeccable,False,non_fashion,36
1,incarnation,False,non_fashion,36
1,kitsch,False,non_fashion,36
1,kor,False,non_fashion,36
1,lesson,False,non_fashion,36
1,lucky,False,non_fashion,36
1,minded,False,non_fashion,36
1,mountain,False,non_fashion,36
1,nostalgic,False,non_fashion,36
1,ordinary,False,non_fashion,36
1,origin,False,non_fashion,36
1,phase,False,non_fashion,36
