doc_id,year,chunk,dominant_topic,max_theta
1693,2006,3,4,0.5800000000000001
1729,2006,3,9,0.475
1782,2006,3,0,0.364
1670,2006,3,9,0.3439024390243902
1744,2006,3,0,0.3589285714285714
1637,2006,3,2,0.5023809523809524
1704,2006,3,9,0.2808823529411764
1666,2006,3,2,0.3903225806451613
1623,2006,3,0,0.6613636363636364
1720,2006,3,7,0.8555555555555556
1616,2006,3,7,0.8230769230769232
1702,2006,3,6,0.4049999999999999
1711,2006,3,3,0.3558823529411765
1641,2006,3,2,0.503125
1761,2006,3,0,0.596875
1779,2006,3,3,0.5634146341463415
1690,2006,3,4,0.5923076923076923
1686,2006,3,9,0.5403846153846155
1775,2006,3,4,0.2921052631578947
1753,2006,3,0,0.6972222222222223
1760,2006,3,7,0.475
1719,2006,3,2,0.2927272727272728
1723,2006,3,4,0.6794117647058824
1756,2006,3,7,0.6755102040816326
1745,2006,3,4,0.742
1631,2006,3,0,0.524
1743,2006,3,3,0.3439024390243902
1677,2006,3,4,0.4306122448979592
1678,2006,3,8,0.4333333333333333
1781,2006,3,9,0.2892857142857142
1768,2006,3,8,0.29375
1689,2006,3,7,0.4604166666666667
1718,2006,3,8,0.5122448979591837
1752,2006,3,1,0.5412698412698413
1651,2006,3,2,0.4924528301886792
1757,2006,3,0,0.6161290322580646
1662,2006,3,0,0.3298507462686567
1754,2006,3,4,0.4170731707317073
1774,2006,3,4,0.4775
1751,2006,3,4,0.65
1766,2006,3,7,0.4833333333333333
1708,2006,3,8,0.3397058823529412
1787,2006,3,0,0.4169230769230769
1748,2006,3,5,0.8184210526315789
1783,2006,3,0,0.4795454545454545
1706,2006,3,0,0.3096153846153846
1684,2006,3,0,0.4938461538461539
1765,2006,3,6,0.5375
1695,2006,3,8,0.482
1636,2006,3,7,0.8212121212121213
1785,2006,3,6,0.6069767441860465
1642,2006,3,6,0.3941176470588236
1655,2006,3,7,0.3946428571428572
1705,2006,3,4,0.6138888888888889
1682,2006,3,7,0.502
1696,2006,3,6,0.5013513513513513
1747,2006,3,1,0.363768115942029
1769,2006,3,7,0.4351351351351352
1737,2006,3,7,0.523913043478261
1654,2006,3,6,0.5553191489361703
1683,2006,3,4,0.48125
1644,2006,3,7,0.3348484848484849
1681,2006,3,5,0.4462962962962963
1643,2006,3,6,0.4934426229508197
1626,2006,3,8,0.3654545454545455
1746,2006,3,5,0.6416666666666667
1755,2006,3,0,0.4702127659574468
1733,2006,3,6,0.4370967741935484
1661,2006,3,0,0.5355555555555556
1653,2006,3,1,0.3282608695652174
1786,2006,3,6,0.5661290322580645
1680,2006,3,7,0.4333333333333333
1668,2006,3,0,0.322
1770,2006,3,7,0.546969696969697
1784,2006,3,8,0.4414634146341464
1749,2006,3,4,0.3849315068493151
1632,2006,3,0,0.3767857142857143
1709,2006,3,1,0.3576271186440678
1773,2006,3,9,0.4547619047619048
1650,2006,3,8,0.5015625
1620,2006,3,4,0.3480769230769231
1646,2006,3,0,0.3120689655172414
1645,2006,3,0,0.3556962025316456
1663,2006,3,9,0.6978260869565218
1624,2006,3,9,0.409375
1778,2006,3,6,0.5904109589041097
1694,2006,3,8,0.4244444444444444
1738,2006,3,6,0.4826923076923077
1714,2006,3,6,0.5484375
1660,2006,3,5,0.3728571428571429
1664,2006,3,6,0.3673076923076923
1675,2006,3,0,0.5014705882352941
1713,2006,3,1,0.4275
1722,2006,3,4,0.5280701754385965
1724,2006,3,5,0.4071428571428572
1780,2006,3,1,0.7160714285714286
1619,2006,3,1,0.602
1740,2006,3,6,0.8487179487179487
1739,2006,3,1,0.7774193548387097
1669,2006,3,8,0.6464285714285715
1767,2006,3,4,0.4881578947368421
1758,2006,3,5,0.7275862068965517
1649,2006,3,6,0.530188679245283
1618,2006,3,2,0.2661764705882353
1772,2006,3,1,0.4604166666666667
1839,2007,4,6,0.8395348837209302
1807,2007,4,2,0.4851851851851851
1913,2007,4,3,0.3204545454545454
1994,2007,4,1,0.3871794871794872
1949,2007,4,8,0.3638888888888889
1914,2007,4,9,0.3673076923076923
1916,2007,4,3,0.2473684210526315
1822,2007,4,1,0.6959183673469388
1912,2007,4,8,0.5552631578947369
1874,2007,4,7,0.5962962962962963
1808,2007,4,3,0.7131578947368421
1986,2007,4,2,0.3184210526315789
1869,2007,4,8,0.5457142857142857
1900,2007,4,1,0.5139534883720931
1982,2007,4,3,0.6108695652173913
1846,2007,4,5,0.4025
1929,2007,4,3,0.6142857142857143
1924,2007,4,2,0.2629629629629629
1881,2007,4,1,0.6928571428571428
1979,2007,4,6,0.5323529411764706
1868,2007,4,4,0.6927272727272727
1810,2007,4,0,0.3288461538461539
1987,2007,4,9,0.65
1834,2007,4,7,0.4340909090909091
1951,2007,4,2,0.5923076923076923
1797,2007,4,9,0.5275000000000001
1908,2007,4,3,0.4209302325581395
1855,2007,4,1,0.5019230769230769
1793,2007,4,6,0.422
1897,2007,4,8,0.6576923076923078
1901,2007,4,2,0.5139534883720931
1863,2007,4,5,0.4351351351351352
1832,2007,4,1,0.4902439024390244
1959,2007,4,3,0.6404255319148936
1967,2007,4,1,0.6375
1835,2007,4,9,0.3615384615384615
1842,2007,4,2,0.3693877551020408
1919,2007,4,6,0.9457142857142856
1963,2007,4,3,0.4906976744186047
1993,2007,4,2,0.3166666666666667
1799,2007,4,9,0.4575757575757576
1886,2007,4,1,0.4826923076923077
1806,2007,4,3,0.6911111111111111
1805,2007,4,8,0.5390243902439025
1937,2007,4,1,0.5375
1889,2007,4,3,0.4785714285714286
1871,2007,4,1,0.5706896551724138
1990,2007,4,3,0.3941176470588236
1955,2007,4,5,0.4441860465116279
1796,2007,4,9,0.542
1859,2007,4,2,0.4885714285714286
1890,2007,4,8,0.4327586206896552
1801,2007,4,2,0.5305555555555556
1888,2007,4,5,0.8886792452830189
1932,2007,4,9,0.7131578947368421
1836,2007,4,8,0.3903225806451613
1976,2007,4,9,0.458695652173913
1944,2007,4,5,0.5838709677419355
1803,2007,4,8,0.5750000000000001
1879,2007,4,9,0.325
1884,2007,4,2,0.5477272727272727
1865,2007,4,6,0.8319148936170213
1872,2007,4,0,0.442
1902,2007,4,3,0.8775000000000001
1930,2007,4,3,0.9194444444444444
1940,2007,4,2,0.7054054054054054
1945,2007,4,1,0.5617647058823529
1843,2007,4,0,0.8119047619047619
1840,2007,4,3,0.4194444444444444
1838,2007,4,9,0.5705882352941177
1829,2007,4,0,0.3351851851851852
1989,2007,4,8,0.3439024390243902
1841,2007,4,4,0.790909090909091
1942,2007,4,4,0.503125
1875,2007,4,6,0.4785714285714286
1827,2007,4,7,0.4745454545454545
1956,2007,4,1,0.3693877551020408
1830,2007,4,3,0.5525
1894,2007,4,9,0.5023809523809524
1969,2007,4,1,0.402
1898,2007,4,1,0.668421052631579
1984,2007,4,3,0.562
1983,2007,4,2,0.5025000000000001
1814,2007,4,3,0.5023809523809524
1911,2007,4,3,0.5645833333333333
1973,2007,4,3,0.6853658536585366
1804,2007,4,3,0.7836363636363637
1974,2007,4,7,0.327906976744186
1791,2007,4,1,0.3745762711864407
1909,2007,4,3,0.6069767441860465
1811,2007,4,8,0.4169811320754717
1812,2007,4,2,0.690625
1849,2007,4,2,0.4147058823529411
1817,2007,4,8,0.4384615384615385
1856,2007,4,1,0.35625
1823,2007,4,2,0.5604651162790698
1943,2007,4,4,0.5552631578947369
1910,2007,4,3,0.5196428571428572
1939,2007,4,5,0.5879310344827586
1958,2007,4,7,0.5022727272727273
1802,2007,4,2,0.3081632653061224
1904,2007,4,2,0.4525
1906,2007,4,4,0.5113207547169811
1857,2007,4,0,0.3580645161290322
1792,2007,4,4,0.5702702702702703
1891,2007,4,4,0.4358490566037736
1851,2007,4,3,0.4804347826086957
1864,2007,4,7,0.6681818181818182
1831,2007,4,2,0.846875
1878,2007,4,7,0.5139534883720931
1917,2007,4,3,0.4225806451612903
1828,2007,4,4,0.6525000000000001
1818,2007,4,1,0.4169811320754717
1972,2007,4,3,0.458695652173913
1978,2007,4,4,0.7025
1952,2007,4,8,0.3710526315789473
1870,2007,4,5,0.7394736842105264
1988,2007,4,7,0.5610169491525424
1992,2007,4,4,0.4654761904761905
1934,2007,4,3,0.4301587301587302
1795,2007,4,1,0.5815789473684211
1927,2007,4,0,0.6840909090909091
1925,2007,4,3,0.5290909090909092
1971,2007,4,1,0.425
1880,2007,4,3,0.5016666666666667
1820,2007,4,0,0.3183333333333333
1800,2007,4,7,0.675
1825,2007,4,9,0.6726027397260275
1819,2007,4,0,0.2850746268656716
1866,2007,4,4,0.4546666666666666
1876,2007,4,3,0.6613636363636364
1882,2007,4,0,0.5313725490196078
1954,2007,4,4,0.4804347826086957
1862,2007,4,7,0.4223684210526316
1970,2007,4,6,0.6245283018867924
1815,2007,4,6,0.5537313432835821
1903,2007,4,1,0.5161764705882353
1931,2007,4,7,0.510909090909091
1847,2007,4,4,0.4081081081081081
1953,2007,4,6,0.3979166666666667
1899,2007,4,3,0.6326086956521739
1858,2007,4,0,0.742
1980,2007,4,4,0.3851063829787234
1893,2007,4,4,0.5807017543859649
1892,2007,4,8,0.5289473684210527
1833,2007,4,7,0.4672413793103449
1962,2007,4,7,0.3986301369863014
1961,2007,4,6,0.3934782608695652
1844,2007,4,3,0.4547169811320755
1981,2007,4,3,0.722
1957,2007,4,4,0.4462962962962963
1837,2007,4,0,0.3836363636363636
1941,2007,4,9,0.3403225806451613
1975,2007,4,7,0.5388059701492538
1965,2007,4,3,0.7864864864864866
1867,2007,4,1,0.4754385964912281
1964,2007,4,1,0.602
1918,2007,4,7,0.3472727272727273
1816,2007,4,0,0.3886363636363636
1813,2007,4,4,0.4532258064516129
1850,2007,4,7,0.7974358974358975
1824,2007,4,9,0.5923076923076923
1896,2007,4,9,0.4057692307692307
1861,2007,4,3,0.2711538461538461
1852,2007,4,3,0.4604166666666667
1887,2007,4,4,0.4349397590361445
1809,2007,4,5,0.3742857142857143
1950,2007,4,0,0.5229166666666667
1845,2007,4,6,0.6466666666666667
1789,2007,4,1,0.4276595744680851
1915,2007,4,5,0.4578947368421053
1860,2007,4,6,0.5261904761904762
1885,2007,4,9,0.3693877551020408
1848,2007,4,9,0.4244444444444444
1920,2007,4,3,0.3907407407407408
1966,2007,4,9,0.5026315789473684
1922,2007,4,5,0.5553571428571429
1790,2007,4,3,0.4547169811320755
1928,2007,4,2,0.3285714285714286
1933,2007,4,0,0.5355555555555556
1960,2007,4,0,0.617948717948718
1938,2007,4,7,0.3
1946,2007,4,4,0.4466666666666667
1798,2007,4,0,0.3934782608695652
1873,2007,4,7,0.3638888888888889
1921,2007,4,7,0.4466666666666667
1826,2007,4,7,0.3745098039215686
1788,2007,4,7,0.4775
1895,2007,4,2,0.3637931034482758
1853,2007,4,4,0.6041095890410959
1948,2007,4,9,0.6022222222222222
1977,2007,4,4,0.4025
1935,2007,4,9,0.4482142857142857
1905,2007,4,8,0.3556962025316456
1968,2007,4,5,0.396875
1926,2007,4,0,0.3516666666666667
1794,2007,4,4,0.8254901960784314
1991,2007,4,4,0.2852272727272727
1985,2007,4,5,0.5376811594202898
1854,2007,4,6,0.3576271186440678
1907,2007,4,0,0.3745762711864407
1877,2007,4,4,0.4875
1936,2007,4,3,0.3403225806451613
1883,2007,4,6,0.5098360655737705
1947,2007,4,1,0.422
1923,2007,4,1,0.5472727272727272
1821,2007,4,4,0.4777777777777778
2009,2007,4,8,0.3770833333333334
2117,2007,4,3,0.2541666666666666
2042,2007,4,1,0.3976744186046512
2047,2007,4,2,0.6551020408163266
2014,2007,4,1,0.3352941176470588
2074,2007,4,1,0.7468085106382979
2084,2007,4,0,0.4333333333333333
2097,2007,4,9,0.355
2099,2007,4,2,0.6775
2170,2007,4,1,0.4472222222222222
2160,2007,4,0,0.5021739130434782
2040,2007,4,0,0.694871794871795
2202,2007,4,6,0.535
2203,2007,4,8,0.6446428571428572
2205,2007,4,5,0.3
2147,2007,4,0,0.3083333333333333
2166,2007,4,1,0.6978260869565218
2152,2007,4,2,0.425
2122,2007,4,0,0.3275
2154,2007,4,8,0.4693548387096774
2187,2007,4,5,0.6098039215686275
2060,2007,4,4,0.55
2150,2007,4,4,0.4547169811320755
2073,2007,4,0,0.4678571428571428
2162,2007,4,9,0.85
2116,2007,4,9,0.8204545454545454
2138,2007,4,8,0.5695652173913043
2181,2007,4,9,0.3264705882352941
2032,2007,4,6,0.2574468085106383
2157,2007,4,8,0.9470588235294118
2195,2007,4,5,0.3119047619047619
2091,2007,4,8,0.4333333333333333
2196,2007,4,7,0.458695652173913
2088,2007,4,0,0.354054054054054
2145,2007,4,0,0.5742857142857143
2144,2007,4,1,0.55
2143,2007,4,1,0.3941176470588236
2072,2007,4,6,0.6446428571428572
2109,2007,4,2,0.444
2005,2007,4,1,0.5552631578947369
2046,2007,4,6,0.5113207547169811
2130,2007,4,9,0.7000000000000001
2036,2007,4,6,0.6853658536585366
2096,2007,4,5,0.6028571428571429
2045,2007,4,9,0.6078947368421053
2101,2007,4,0,0.6409090909090909
2051,2007,4,4,0.65
2108,2007,4,0,0.459090909090909
2095,2007,4,2,0.4236842105263158
2106,2007,4,7,0.6783783783783784
2011,2007,4,1,0.4472222222222222
2175,2007,4,1,0.5666666666666667
2024,2007,4,0,0.6686274509803922
2173,2007,4,1,0.8627906976744186
2082,2007,4,5,0.5596153846153846
2080,2007,4,1,0.5432432432432432
2135,2007,4,3,0.4911111111111111
2191,2007,4,2,0.3046511627906976
2120,2007,4,4,0.7829268292682927
2163,2007,4,1,0.9612244897959183
2206,2007,4,3,0.4194444444444444
2132,2007,4,9,0.2911111111111111
2113,2007,4,0,0.5338709677419355
2098,2007,4,8,0.4369565217391304
2021,2007,4,5,0.48125
2185,2007,4,8,0.5891304347826087
2123,2007,4,7,0.382
2044,2007,4,5,0.604
2111,2007,4,1,0.6025
2053,2007,4,8,0.617948717948718
2149,2007,4,9,0.5980769230769231
2037,2007,4,8,0.4137254901960784
2067,2007,4,4,0.5337662337662338
2171,2007,4,5,0.5283783783783784
2089,2007,4,5,0.2611111111111111
2085,2007,4,1,0.35
2198,2007,4,4,0.5113207547169811
2100,2007,4,6,0.4578947368421053
2127,2007,4,9,0.3717391304347826
2174,2007,4,1,0.3589285714285714
2119,2007,4,0,0.6365853658536585
2133,2007,4,1,0.476271186440678
2090,2007,4,2,0.5041666666666667
2055,2007,4,7,0.3976744186046512
2022,2007,4,2,0.4851851851851851
2023,2007,4,5,0.6690476190476191
2026,2007,4,7,0.6192307692307693
2104,2007,4,1,0.8254901960784314
2077,2007,4,4,0.5673913043478261
2081,2007,4,5,0.4839285714285714
2057,2007,4,5,0.3833333333333333
2059,2007,4,2,0.5931818181818183
2028,2007,4,4,0.5732142857142858
2102,2007,4,7,0.7312500000000001
2146,2007,4,9,0.7000000000000001
2063,2007,4,5,0.4327586206896552
2094,2007,4,1,0.7514705882352941
2124,2007,4,1,0.3915254237288136
2048,2007,4,6,0.5617647058823529
2201,2007,4,1,0.6625
2208,2007,4,0,0.3516666666666667
2184,2007,4,6,0.5800000000000001
2194,2007,4,2,0.2676470588235294
2062,2007,4,5,0.5206896551724138
2061,2007,4,9,0.6840909090909091
2034,2007,4,6,0.642
2118,2007,4,7,0.462
2018,2007,4,4,0.6381818181818182
2137,2007,4,4,0.6108695652173913
2068,2007,4,0,0.4826923076923077
2192,2007,4,7,0.476271186440678
2008,2007,4,5,0.7112903225806452
1995,2007,4,3,0.4209677419354839
2199,2007,4,4,0.7814814814814816
2207,2007,4,7,0.4169811320754717
2006,2007,4,3,0.5972972972972973
2076,2007,4,4,0.6853658536585366
2167,2007,4,0,0.4276595744680851
2153,2007,4,5,0.8096153846153846
2125,2007,4,8,0.6142857142857143
2025,2007,4,7,0.5247619047619048
2183,2007,4,5,0.4217391304347826
2015,2007,4,5,0.3946428571428572
2029,2007,4,6,0.4306122448979592
2071,2007,4,5,0.4269230769230769
2069,2007,4,4,0.5738095238095239
2065,2007,4,7,0.7657894736842106
2112,2007,4,9,0.4228070175438597
2110,2007,4,5,0.5323529411764706
2075,2007,4,4,0.3979166666666667
2121,2007,4,6,0.525
2134,2007,4,3,0.4492537313432836
2172,2007,4,7,0.3887096774193548
2193,2007,4,2,0.4048387096774193
2158,2007,4,8,0.4844827586206897
2164,2007,4,6,0.4911111111111111
2079,2007,4,4,0.5238805970149254
2178,2007,4,2,0.5440677966101695
2188,2007,4,3,0.4688888888888889
2050,2007,4,5,0.4125
2176,2007,4,6,0.6605263157894737
2054,2007,4,7,0.4885714285714286
2010,2007,4,5,0.3447368421052632
2103,2007,4,2,0.5788461538461539
2039,2007,4,7,0.492156862745098
2190,2007,4,8,0.6346938775510205
2013,2007,4,0,0.5980769230769231
2151,2007,4,4,0.5695652173913043
2087,2007,4,2,0.7921052631578948
2016,2007,4,6,0.9325581395348838
2017,2007,4,2,0.7634920634920636
2142,2007,4,7,0.4547619047619048
2007,2007,4,4,0.5982456140350877
2140,2007,4,5,0.6433962264150944
2159,2007,4,4,0.6366666666666667
2003,2007,4,5,0.6543478260869565
2043,2007,4,7,0.4725490196078432
2033,2007,4,2,0.4152173913043478
2083,2007,4,4,0.7680851063829788
2056,2007,4,8,0.4529411764705882
2078,2007,4,0,0.6214285714285714
2020,2007,4,7,0.3742857142857143
2035,2007,4,3,0.7377358490566038
1998,2007,4,9,0.3979166666666667
2115,2007,4,5,0.6513513513513514
2038,2007,4,4,0.3175438596491228
2156,2007,4,6,0.3156862745098039
2027,2007,4,2,0.6435897435897436
2129,2007,4,2,0.6476923076923077
2019,2007,4,0,0.4918367346938775
2002,2007,4,1,0.7171428571428572
2031,2007,4,7,0.5388888888888889
2066,2007,4,6,0.4358490566037736
2182,2007,4,9,0.5800000000000001
2030,2007,4,9,0.7163265306122449
2093,2007,4,5,0.3350877192982456
2105,2007,4,7,0.2559322033898305
2012,2007,4,4,0.5253968253968254
2000,2007,4,5,0.4128205128205128
2128,2007,4,9,0.4183333333333333
2136,2007,4,4,0.5305555555555556
2141,2007,4,5,0.3349206349206349
2131,2007,4,6,0.4870967741935483
2092,2007,4,5,0.41875
2177,2007,4,6,0.6028571428571429
2179,2007,4,6,0.7229508196721312
2070,2007,4,8,0.4826923076923077
1996,2007,4,1,0.5949152542372882
2064,2007,4,9,0.8065217391304348
2155,2007,4,2,0.5647887323943662
1997,2007,4,9,0.3907407407407408
2004,2007,4,0,0.6485294117647059
2197,2007,4,6,0.6107142857142858
2161,2007,4,9,0.4063829787234043
2139,2007,4,2,0.6121951219512195
2165,2007,4,2,0.4113636363636364
2114,2007,4,8,0.525
2049,2007,4,4,0.4902439024390244
2200,2007,4,2,0.7104166666666667
2168,2007,4,5,0.6859649122807018
2107,2007,4,0,0.409375
2052,2007,4,0,0.5133333333333334
2148,2007,4,9,0.4183333333333333
2126,2007,4,1,0.5189655172413793
2189,2007,4,5,0.4228070175438597
2058,2007,4,6,0.3096153846153846
2086,2007,4,7,0.5166666666666667
2204,2007,4,1,0.5800000000000001
2041,2007,4,5,0.5189655172413793
2001,2007,4,4,0.3
2169,2007,4,6,0.5704545454545454
1999,2007,4,1,0.6605263157894737
2186,2007,4,6,0.4169811320754717
2180,2007,4,2,0.3164383561643836
2243,2008,5,1,0.5617647058823529
2252,2008,5,9,0.4333333333333333
2413,2008,5,3,0.4775
2222,2008,5,9,0.4775
2256,2008,5,1,0.5553191489361703
2344,2008,5,8,0.315625
2302,2008,5,5,0.4209302325581395
2281,2008,5,9,0.4033333333333333
2218,2008,5,9,0.4209302325581395
2259,2008,5,2,0.440625
2240,2008,5,8,0.4785714285714286
2211,2008,5,1,0.3934782608695652
2416,2008,5,5,0.7000000000000001
2217,2008,5,9,0.5019230769230769
2280,2008,5,7,0.7465116279069768
2340,2008,5,1,0.4525
2429,2008,5,0,0.5206896551724138
2316,2008,5,2,0.7232558139534884
2269,2008,5,0,0.459090909090909
2333,2008,5,0,0.739344262295082
2301,2008,5,7,0.5972972972972973
2297,2008,5,9,0.8320754716981132
2271,2008,5,6,0.4789473684210526
2388,2008,5,1,0.8366666666666667
2362,2008,5,1,0.6018181818181818
2244,2008,5,3,0.5896551724137932
2293,2008,5,4,0.7205128205128205
2319,2008,5,8,0.7742857142857144
2303,2008,5,6,0.5410256410256411
2427,2008,5,9,0.690625
2268,2008,5,9,0.970967741935484
2334,2008,5,3,0.524
2232,2008,5,5,0.48125
2386,2008,5,9,0.5181818181818182
2230,2008,5,2,0.6142857142857143
2382,2008,5,7,0.553448275862069
2360,2008,5,2,0.5146341463414634
2361,2008,5,4,0.5838709677419355
2372,2008,5,1,0.6108695652173913
2224,2008,5,8,0.3425531914893617
2374,2008,5,1,0.3973684210526316
2414,2008,5,9,0.3447368421052632
2409,2008,5,1,0.78
2378,2008,5,0,0.4621621621621622
2287,2008,5,9,0.7303030303030303
2322,2008,5,9,0.4128205128205128
2330,2008,5,8,0.3358974358974358
2310,2008,5,5,0.6694444444444445
2350,2008,5,0,0.5878048780487806
2341,2008,5,3,0.4784615384615385
2320,2008,5,3,0.8152542372881356
2376,2008,5,3,0.4202702702702703
2373,2008,5,2,0.4276595744680851
2305,2008,5,1,0.5923076923076923
2248,2008,5,8,0.4022222222222222
2255,2008,5,9,0.9355555555555556
2250,2008,5,1,0.6245283018867924
2349,2008,5,1,0.5171428571428572
2379,2008,5,3,0.3489795918367347
2387,2008,5,9,0.5457142857142857
2338,2008,5,6,0.3710526315789473
2257,2008,5,0,0.204
2403,2008,5,1,0.4071428571428572
2227,2008,5,1,0.5457142857142857
2238,2008,5,1,0.7366666666666667
2412,2008,5,7,0.3439024390243902
2272,2008,5,2,0.4688888888888889
2270,2008,5,3,0.575925925925926
2260,2008,5,7,0.5133333333333334
2358,2008,5,1,0.3659090909090909
2424,2008,5,9,0.471875
2264,2008,5,1,0.511764705882353
2210,2008,5,1,0.5092307692307693
2289,2008,5,4,0.4462962962962963
2290,2008,5,5,0.5931818181818183
2299,2008,5,6,0.7367346938775511
2364,2008,5,8,0.4442307692307692
2228,2008,5,0,0.5305555555555556
2365,2008,5,4,0.7054054054054054
2366,2008,5,6,0.41875
2225,2008,5,0,0.5139534883720931
2332,2008,5,5,0.553061224489796
2311,2008,5,6,0.4423728813559322
2278,2008,5,8,0.5484848484848486
2411,2008,5,3,0.459090909090909
2267,2008,5,4,0.659375
2384,2008,5,3,0.6686274509803922
2337,2008,5,7,0.8357142857142857
2385,2008,5,0,0.4391304347826086
2401,2008,5,3,0.5027777777777778
2298,2008,5,7,0.5551724137931034
2213,2008,5,3,0.7457142857142858
2329,2008,5,6,0.5596153846153846
2327,2008,5,0,0.5020833333333333
2422,2008,5,2,0.4897435897435898
2292,2008,5,6,0.3877192982456141
2236,2008,5,7,0.6722222222222222
2314,2008,5,9,0.4111111111111111
2263,2008,5,1,0.6928571428571428
2326,2008,5,5,0.4736263736263736
2419,2008,5,9,0.5982456140350877
2306,2008,5,2,0.5013157894736843
2321,2008,5,0,0.3489795918367347
2396,2008,5,7,0.5437500000000001
2284,2008,5,3,0.6169230769230769
2237,2008,5,2,0.2951219512195122
2402,2008,5,7,0.4321428571428571
2274,2008,5,8,0.4735849056603773
2318,2008,5,3,0.6241379310344828
2355,2008,5,2,0.4169811320754717
2383,2008,5,3,0.659375
2418,2008,5,3,0.4735294117647059
2328,2008,5,3,0.6033333333333334
2357,2008,5,8,0.4897435897435898
2249,2008,5,4,0.4113636363636364
2265,2008,5,6,0.7742857142857144
2282,2008,5,8,0.6302325581395349
2371,2008,5,0,0.475
2324,2008,5,3,0.6018181818181818
2406,2008,5,3,0.3871794871794872
2343,2008,5,4,0.5211538461538462
2375,2008,5,0,0.475
2223,2008,5,5,0.4236842105263158
2430,2008,5,0,0.6107142857142858
2261,2008,5,7,0.6365384615384616
2285,2008,5,2,0.5553191489361703
2377,2008,5,5,0.4714285714285715
2209,2008,5,2,0.3149253731343284
2417,2008,5,7,0.5552631578947369
2336,2008,5,5,0.6452380952380953
2367,2008,5,3,0.430952380952381
2359,2008,5,6,0.4018181818181818
2395,2008,5,3,0.8016666666666666
2241,2008,5,3,0.3352941176470588
2233,2008,5,0,0.6811320754716982
2390,2008,5,3,0.3615384615384615
2296,2008,5,4,0.7326923076923078
2394,2008,5,1,0.5980769230769231
2254,2008,5,0,0.2749999999999999
2323,2008,5,3,0.4573529411764706
2246,2008,5,0,0.6483870967741936
2317,2008,5,5,0.4033333333333333
2313,2008,5,3,0.8264705882352942
2420,2008,5,2,0.4482142857142857
2295,2008,5,9,0.5238805970149254
2251,2008,5,3,0.5490566037735849
2266,2008,5,7,0.5604651162790698
2229,2008,5,4,0.5013888888888889
2242,2008,5,4,0.6457627118644068
2216,2008,5,8,0.382
2408,2008,5,3,0.3946428571428572
2393,2008,5,3,0.6090909090909091
2262,2008,5,0,0.5732142857142858
2325,2008,5,3,0.35
2277,2008,5,3,0.3865384615384615
2276,2008,5,8,0.425
2381,2008,5,3,0.7892857142857144
2220,2008,5,5,0.4306122448979592
2331,2008,5,3,0.3914634146341463
2239,2008,5,3,0.5280701754385965
2219,2008,5,9,0.5484848484848486
2369,2008,5,4,0.4911111111111111
2407,2008,5,7,0.5355555555555556
2353,2008,5,8,0.4397260273972603
2247,2008,5,5,0.4155172413793103
2421,2008,5,8,0.37625
2404,2008,5,6,0.5704545454545454
2370,2008,5,3,0.4442622950819672
2275,2008,5,2,0.5326530612244899
2245,2008,5,5,0.5891304347826087
2423,2008,5,7,0.3638297872340426
2309,2008,5,4,0.3921875
2428,2008,5,7,0.448936170212766
2315,2008,5,3,0.5867924528301887
2405,2008,5,5,0.7903846153846155
2348,2008,5,0,0.4525
2253,2008,5,7,0.6508771929824562
2398,2008,5,6,0.5020833333333333
2391,2008,5,6,0.6685185185185185
2279,2008,5,5,0.4234375
2400,2008,5,1,0.4785714285714286
2258,2008,5,4,0.920967741935484
2286,2008,5,4,0.5437500000000001
2288,2008,5,3,0.7355555555555556
2231,2008,5,1,0.3537037037037037
2300,2008,5,6,0.6868421052631579
2342,2008,5,6,0.530188679245283
2291,2008,5,5,0.3691176470588235
2312,2008,5,1,0.5362068965517242
2397,2008,5,6,0.53
2308,2008,5,1,0.5707692307692308
2294,2008,5,9,0.6784615384615384
2426,2008,5,6,0.3941176470588236
2214,2008,5,8,0.5456140350877193
2339,2008,5,8,0.5499999999999999
2351,2008,5,4,0.5673913043478261
2354,2008,5,1,0.573469387755102
2234,2008,5,3,0.9093023255813952
2345,2008,5,6,0.3673076923076923
2226,2008,5,4,0.5746666666666667
2221,2008,5,3,0.3871794871794872
2215,2008,5,7,0.4137254901960784
2235,2008,5,3,0.9125
2347,2008,5,1,0.5477272727272727
2410,2008,5,2,0.5918032786885246
2352,2008,5,1,0.511764705882353
2212,2008,5,8,0.2652777777777778
2415,2008,5,0,0.4532258064516129
2389,2008,5,1,0.458695652173913
2425,2008,5,6,0.4472972972972973
2392,2008,5,7,0.5403846153846155
2380,2008,5,3,0.4703125
2273,2008,5,3,0.3349206349206349
2363,2008,5,7,0.4358490566037736
2368,2008,5,3,0.5490566037735849
2283,2008,5,1,0.4244444444444444
2346,2008,5,3,0.4441860465116279
2335,2008,5,4,0.4254237288135593
2307,2008,5,1,0.4147058823529411
2304,2008,5,0,0.3347222222222222
2356,2008,5,6,0.4745454545454545
2399,2008,5,4,0.5683333333333334
2661,2008,5,0,0.5366666666666667
2616,2008,5,8,0.4885714285714286
2588,2008,5,1,0.4658536585365854
2493,2008,5,1,0.5516129032258065
2494,2008,5,9,0.6928571428571428
2468,2008,5,5,0.5372093023255814
2472,2008,5,3,0.6090909090909091
2481,2008,5,7,0.4194444444444444
2484,2008,5,9,0.7461538461538462
2446,2008,5,9,0.4327586206896552
2502,2008,5,2,0.440625
2456,2008,5,4,0.4275
2525,2008,5,7,0.5516129032258065
