topic_id,year,rank,word_phi,phi,word_relevance,relevance
6,2006,7,silk,0.008250881577595947,sky,8.935437839227703
6,2006,8,white,0.007805813276729775,fabrication,8.86132986707398
6,2006,9,satin,0.00749768906843781,supermodel,8.781287159400446
6,2006,10,gown,0.007326508952720052,severe,8.781287159400446
6,2006,11,coat,0.006744496559279674,creation,8.781287159400446
6,2006,12,shoulder,0.006402136327844157,sparkling,8.781287159400446
6,2006,13,pant,0.0061624841658392965,code,8.694275782410816
6,2006,14,leather,0.0057516518881166765,angular,8.694275782410816
6,2006,15,suit,0.005066931425245644,outfits,8.694275782410816
6,2006,16,sleeve,0.004690335170666575,ultimate,8.59896560260649
6,2006,17,high,0.004484919031805265,gingham,8.59896560260649
6,2006,18,hand,0.004279502892943956,relief,8.59896560260649
6,2006,19,strong,0.004211030846656852,siren,8.59896560260649
6,2006,20,pink,0.004039850730939094,multicolor,8.59896560260649
7,2006,1,print,0.010637963050388695,magazine,9.677976420845074
7,2006,2,jacket,0.009977024517672238,sunny,9.256762955768771
7,2006,3,pant,0.00830894155414975,sweat,9.15667949721179
7,2006,4,leather,0.008120101973373619,circa,9.15667949721179
7,2006,5,skirt,0.008025682182985553,camera,9.102612275941514
7,2006,6,white,0.006924117961791459,flagship,9.102612275941514
7,2006,7,high,0.006294652692537689,collage,9.045453862101565
7,2006,8,short,0.006105813111761558,string,9.045453862101565
7,2006,9,big,0.0056022408963585435,mixed,9.045453862101565
7,2006,10,shirt,0.0055078211059704785,combat,8.98482924028513
7,2006,11,young,0.005413401315582413,weather,8.920290719147559
7,2006,12,coat,0.005318981525194348,mile,8.920290719147559
7,2006,13,pair,0.005004248890567463,gingham,8.851297847660607
7,2006,14,bright,0.004280363830925628,con,8.851297847660607
7,2006,15,jean,0.004028577723224121,lookbook,8.851297847660607
7,2006,16,classic,0.0038397381424479906,slung,8.851297847660607
7,2006,17,blue,0.0038397381424479906,minded,8.777189875506886
7,2006,18,sporty,0.003745318352059925,utilitarian,8.777189875506886
7,2006,19,cool,0.0037138450885972367,directional,8.777189875506886
7,2006,20,denim,0.0037138450885972367,preview,8.777189875506886
8,2006,1,print,0.01586651653188658,tropical,9.660326825222551
8,2006,2,skirt,0.015525301122598697,mien,9.18340275313224
8,2006,3,white,0.010748285392568328,wallpaper,9.18340275313224
8,2006,4,short,0.007984440577336473,sky,9.126244339292292
8,2006,5,coat,0.007506739004333436,abundance,9.065619717475858
8,2006,6,blue,0.007029037431330399,marabou,9.001081196338287
8,2006,7,chiffon,0.006824308185757669,creation,8.857980352697613
8,2006,8,silk,0.006824308185757669,collage,8.857980352697613
8,2006,9,jacket,0.006619578940184939,mediterranean,8.857980352697613
8,2006,10,sweater,0.0063124850718258435,giddy,8.857980352697613
8,2006,11,spring,0.006039512744395537,fabrication,8.777937645024075
8,2006,12,floral,0.0056641757941788655,streak,8.690926268034445
8,2006,13,blouse,0.005459446548606135,maximalist,8.690926268034445
8,2006,14,lace,0.005459446548606135,slung,8.690926268034445
8,2006,15,trouser,0.005288838843962193,midriff,8.59561608823012
8,2006,16,pink,0.005118231139318251,plan,8.59561608823012
8,2006,17,signature,0.00453816494352885,trade,8.59561608823012
8,2006,18,leather,0.004231071075169754,architect,8.59561608823012
8,2006,19,pant,0.004094584911454601,festival,8.59561608823012
8,2006,20,shirt,0.003889855665881871,sturdy,8.490255572572295
9,2006,1,jacket,0.020008598736647155,slung,9.999460668817509
9,2006,2,skirt,0.012865032906703707,supple,9.55762791653847
9,2006,3,pant,0.01226973575420842,flattering,9.439844880882085
9,2006,4,silk,0.011641366537685617,severe,9.257523324088131
9,2006,5,coat,0.008731024903264212,climate,9.152162808430305
9,2006,6,print,0.008697952839236698,stylish,9.034379772773923
9,2006,7,leather,0.007110493765915931,desert,8.96984125163635
9,2006,8,wool,0.006151403909117968,square,8.96984125163635
9,2006,9,white,0.00588682739689784,super,8.96984125163635
9,2006,10,trouser,0.005390746436485101,dense,8.96984125163635
9,2006,11,cotton,0.004795449283989814,taupe,8.900848380149398
9,2006,12,short,0.004729305155934782,easygoing,8.900848380149398
9,2006,13,hand,0.004365512451632106,peekaboo,8.826740407995675
9,2006,14,belt,0.004100935939411979,sole,8.826740407995675
9,2006,15,suit,0.0040678638753844625,eccentric,8.826740407995675
9,2006,16,blue,0.0040678638753844625,flea,8.746697700322141
9,2006,17,sweater,0.004001719747329431,nubby,8.746697700322141
9,2006,18,soft,0.003869431491219367,workwear,8.746697700322141
9,2006,19,bag,0.003869431491219367,mature,8.746697700322141
9,2006,20,button,0.003869431491219367,diagonal,8.659686323332512
0,2007,1,skirt,0.015079262791596855,overcoat,9.371203785472439
0,2007,2,jacket,0.013983760793916743,nonsense,9.126081327439454
0,2007,3,leather,0.013017141384198995,culotte,9.068922913599504
0,2007,4,white,0.011986080680500064,cowboy,8.800658927004825
0,2007,5,short,0.007314086866864287,control,8.800658927004825
0,2007,6,trouser,0.007249645572883104,opera,8.720616219331287
0,2007,7,coat,0.007152983631911329,map,8.720616219331287
0,2007,8,shirt,0.007152983631911329,poplin,8.720616219331287
0,2007,9,pant,0.007056321690939554,insert,8.720616219331287
0,2007,10,print,0.006283026163165356,decadent,8.633604842341658
0,2007,11,sleeve,0.005638613223353525,song,8.633604842341658
0,2007,12,silk,0.005606392576362933,hunt,8.538294662537334
0,2007,13,waist,0.005090862224513468,aged,8.432934146879507
0,2007,14,suit,0.005090862224513468,forte,8.432934146879507
0,2007,15,pleated,0.004961979636551102,rule,8.315151111223123
0,2007,16,strong,0.004768655754607553,towel,8.315151111223123
0,2007,17,blazer,0.004478669931692229,namesake,8.315151111223123
0,2007,18,shoulder,0.0043175666967392706,chaos,8.1816197185986
0,2007,19,signature,0.0043175666967392706,tonal,8.1816197185986
0,2007,20,spring,0.00409202216780513,pull,8.1816197185986
1,2007,1,skirt,0.01759539154736782,optical,9.158147828250478
1,2007,2,gown,0.015827297096902983,overcoat,9.109357664081045
1,2007,3,silk,0.012633320025095535,actress,8.886214112766835
1,2007,4,white,0.010865225574630696,poplin,8.752682720142314
1,2007,5,jacket,0.010637084355215879,decadent,8.416210483521102
1,2007,6,coat,0.010294872526093651,aubergine,8.416210483521102
1,2007,7,print,0.008669366337763076,stretchy,8.310849967863273
1,2007,8,leather,0.006986824844578794,row,8.310849967863273
1,2007,9,simple,0.006901271887298238,song,8.310849967863273
1,2007,10,number,0.006045742314492671,opera,8.19306693220689
1,2007,11,lace,0.005732048137797296,determined,8.19306693220689
1,2007,12,sleeve,0.005675012832943592,gothic,8.19306693220689
1,2007,13,cocktail,0.005275765698967661,ness,8.19306693220689
1,2007,14,pant,0.005275765698967661,horsehair,8.059535539582367
1,2007,15,wool,0.004648377345576912,piano,8.059535539582367
1,2007,16,chiffon,0.004562824388296355,craze,8.059535539582367
1,2007,17,shoulder,0.00436320082130839,spectrum,8.059535539582367
1,2007,18,satin,0.004334683168881538,height,8.059535539582367
1,2007,19,beaded,0.0042776478640278335,universe,7.9053848597551095
1,2007,20,pink,0.004249130211600981,salmon,7.9053848597551095
2,2007,1,print,0.018255578093306288,gal,9.530805635127233
2,2007,2,jacket,0.012105991822016163,poplin,9.279491206846327
2,2007,3,leather,0.010109791042853923,scuba,9.179407748289346
2,2007,4,skirt,0.008821919572426671,gypsy,9.068182113179123
2,2007,5,shirt,0.008596542065101903,chandelier,8.874026098738163
2,2007,6,pant,0.00853214849158054,row,8.79991812658444
2,2007,7,white,0.008177983837213047,graffiti,8.719875418910906
2,2007,8,short,0.008016999903409639,mere,8.632864041921277
2,2007,9,silk,0.006632538072700344,mismatched,8.632864041921277
2,2007,10,suit,0.0059242087639653565,nightclub,8.632864041921277
2,2007,11,denim,0.005344666602273093,wash,8.537553862116951
2,2007,12,high,0.004990501947905599,spirited,8.537553862116951
2,2007,13,coat,0.004571943720016743,spectrum,8.537553862116951
2,2007,14,floral,0.00450755014649538,cowboy,8.537553862116951
2,2007,15,blue,0.00450755014649538,glittering,8.432193346459126
2,2007,16,lace,0.004217779065649248,fearless,8.432193346459126
2,2007,17,jean,0.004185582278888567,versatile,8.432193346459126
2,2007,18,sexy,0.003895811198042435,treasure,8.432193346459126
2,2007,19,pink,0.0037670240509997104,stretchy,8.432193346459126
2,2007,20,pair,0.0037670240509997104,grown,8.432193346459126
3,2007,1,coat,0.027762782447751985,womenswear,9.64742359306652
3,2007,2,jacket,0.019331122593249532,preview,9.054359871063557
3,2007,3,leather,0.01889411583249788,strategy,8.954276412506573
3,2007,4,fur,0.017531682990154496,repertoire,8.84305077739635
3,2007,5,skirt,0.01167065114007352,conviction,8.717887634442345
3,2007,6,sweater,0.008097478213927662,recession,8.648894762955393
3,2007,7,pant,0.0078147091334413,grown,8.57478679080167
3,2007,8,fall,0.007686177733220226,cloth,8.57478679080167
3,2007,9,wool,0.007660471453176011,overcoat,8.494744083128134
3,2007,10,high,0.006349451170921056,universe,8.494744083128134
3,2007,11,tweed,0.006040975810390478,choker,8.494744083128134
3,2007,12,boot,0.005449731369373538,ness,8.407732706138507
3,2007,13,collar,0.00519266856893139,gal,8.407732706138507
3,2007,14,silk,0.00519266856893139,raccoon,8.312422526334178
3,2007,15,shoulder,0.004987018328577671,moto,8.312422526334178
3,2007,16,cashmere,0.004987018328577671,culotte,8.207062010676353
3,2007,17,print,0.004678542968047094,superb,8.207062010676353
3,2007,18,shearling,0.004575717847870235,decadent,8.207062010676353
3,2007,19,short,0.00449859900773759,detachable,8.089278975019969
3,2007,20,big,0.004472892727693375,gypsy,8.089278975019969
4,2007,1,leather,0.011573857432537825,strategy,9.381458043483715
4,2007,2,jacket,0.011417875526438933,ness,9.294446666494085
4,2007,3,white,0.00876618312275776,land,9.247926650859194
4,2007,4,body,0.00854780845421931,control,8.975992935375551
4,2007,5,skirt,0.008391826548120419,grown,8.842461542751028
4,2007,6,coat,0.0076119170176259555,map,8.601299485934138
4,2007,7,high,0.007549524255186398,purity,8.601299485934138
4,2007,8,print,0.0075183278739666196,mere,8.601299485934138
4,2007,9,work,0.006769614724691936,stitching,8.505989306129816
4,2007,10,shoulder,0.006707221962252379,comment,8.400628790471988
4,2007,11,pant,0.006145687100296365,cheerful,8.400628790471988
4,2007,12,shirt,0.0049290282327250036,obi,8.400628790471988
4,2007,13,material,0.0045234752768678835,song,8.400628790471988
4,2007,14,short,0.0043362969895492124,strain,8.400628790471988
4,2007,15,fact,0.0042427078458898764,poetry,8.400628790471988
4,2007,16,hand,0.003993136796131649,economic,8.282845754815607
4,2007,17,sleeve,0.003837154890032756,graffiti,8.282845754815607
4,2007,18,silk,0.0036187802214943067,forceful,8.282845754815607
4,2007,19,strong,0.003587583840274528,angst,8.149314362191081
4,2007,20,past,0.003587583840274528,ecru,8.149314362191081
5,2007,1,skirt,0.011290602744484974,song,9.59441731845299
5,2007,2,print,0.009611487464535927,gothic,9.386777953674745
5,2007,3,jacket,0.007613919286665508,association,9.019053173549427
5,2007,4,coat,0.005876903479821666,web,9.019053173549427
5,2007,5,white,0.005326848474321117,insert,8.96189475970948
5,2007,6,short,0.005124196630189335,opera,8.96189475970948
5,2007,7,gown,0.005037345839847143,evocative,8.901270137893043
5,2007,8,young,0.004632042151583579,grunge,8.76773874526852
5,2007,9,suit,0.00451624109779399,strain,8.693630773114801
5,2007,10,presentation,0.004429390307451798,spectrum,8.693630773114801
5,2007,11,lace,0.004371489780557003,cloth,8.613588065441263
5,2007,12,signature,0.004284638990214811,jungle,8.613588065441263
5,2007,13,work,0.004255688726767413,duality,8.613588065441263
5,2007,14,leather,0.0041977881998726185,control,8.613588065441263
5,2007,15,pink,0.004110937409530426,gypsy,8.431266508647308
5,2007,16,chiffon,0.004081987146083029,map,8.431266508647308
5,2007,17,big,0.003995136355740838,womenswear,8.431266508647308
5,2007,18,audience,0.0037345839847142607,universe,8.431266508647308
5,2007,19,life,0.003676683457819466,height,8.431266508647308
5,2007,20,place,0.0035898326674772742,cabaret,8.431266508647308
6,2007,1,jacket,0.013215104933410935,insert,9.592217375616775
6,2007,2,skirt,0.010989763429080078,cloth,9.004430710714654
6,2007,3,print,0.009654558526481564,placement,8.694275782410816
6,2007,4,lace,0.009312198295046047,stitching,8.694275782410816
6,2007,5,chiffon,0.009038310109897633,control,8.694275782410816
6,2007,6,short,0.008867129994179875,culotte,8.694275782410816
6,2007,7,silk,0.008250881577595947,nightclub,8.59896560260649
6,2007,8,white,0.007805813276729775,height,8.493605086948664
6,2007,9,satin,0.00749768906843781,ness,8.493605086948664
6,2007,10,gown,0.007326508952720052,spectrum,8.375822051292282
6,2007,11,coat,0.006744496559279674,stretchy,8.375822051292282
6,2007,12,shoulder,0.006402136327844157,song,8.24229065866776
6,2007,13,pant,0.0061624841658392965,preview,8.24229065866776
6,2007,14,leather,0.0057516518881166765,warmth,8.24229065866776
6,2007,15,suit,0.005066931425245644,clash,8.24229065866776
6,2007,16,sleeve,0.004690335170666575,fearless,8.088139978840498
6,2007,17,high,0.004484919031805265,chaos,8.088139978840498
6,2007,18,hand,0.004279502892943956,web,8.088139978840498
6,2007,19,strong,0.004211030846656852,womenswear,8.088139978840498
6,2007,20,pink,0.004039850730939094,streetwear,8.088139978840498
7,2007,1,print,0.010637963050388695,overcoat,9.045453862101565
7,2007,2,jacket,0.009977024517672238,combat,8.98482924028513
7,2007,3,pant,0.00830894155414975,workout,8.920290719147559
7,2007,4,leather,0.008120101973373619,graffiti,8.851297847660607
7,2007,5,skirt,0.008025682182985553,preview,8.777189875506886
7,2007,6,white,0.006924117961791459,mere,8.69714716783335
7,2007,7,high,0.006294652692537689,tonal,8.69714716783335
7,2007,8,short,0.006105813111761558,wash,8.69714716783335
7,2007,9,big,0.0056022408963585435,mint,8.69714716783335
7,2007,10,shirt,0.0055078211059704785,skater,8.610135790843719
7,2007,11,young,0.005413401315582413,actress,8.610135790843719
7,2007,12,coat,0.005318981525194348,rule,8.610135790843719
7,2007,13,pair,0.005004248890567463,shoot,8.610135790843719
7,2007,14,bright,0.004280363830925628,grunge,8.610135790843719
7,2007,15,jean,0.004028577723224121,jungle,8.514825611039395
7,2007,16,classic,0.0038397381424479906,spectrum,8.514825611039395
7,2007,17,blue,0.0038397381424479906,slipper,8.291682059725186
7,2007,18,sporty,0.003745318352059925,claim,8.291682059725186
7,2007,19,cool,0.0037138450885972367,persuasive,8.291682059725186
7,2007,20,denim,0.0037138450885972367,stretchy,8.291682059725186
8,2007,1,print,0.01586651653188658,cheerful,9.3375534329595
8,2007,2,skirt,0.015525301122598697,actress,9.001081196338287
8,2007,3,white,0.010748285392568328,broderie,9.001081196338287
8,2007,4,short,0.007984440577336473,spirited,8.857980352697613
8,2007,5,coat,0.007506739004333436,grown,8.777937645024075
8,2007,6,blue,0.007029037431330399,maximalist,8.690926268034445
8,2007,7,chiffon,0.006824308185757669,naive,8.59561608823012
8,2007,8,silk,0.006824308185757669,momentum,8.490255572572295
8,2007,9,jacket,0.006619578940184939,trumpet,8.490255572572295
8,2007,10,sweater,0.0063124850718258435,chandelier,8.372472536915911
8,2007,11,spring,0.006039512744395537,swatch,8.372472536915911
8,2007,12,floral,0.0056641757941788655,preview,8.372472536915911
8,2007,13,blouse,0.005459446548606135,mint,8.372472536915911
8,2007,14,lace,0.005459446548606135,tempting,8.372472536915911
8,2007,15,trouser,0.005288838843962193,brainer,8.238941144291388
8,2007,16,pink,0.005118231139318251,nighttime,8.238941144291388
8,2007,17,signature,0.00453816494352885,culotte,8.238941144291388
8,2007,18,leather,0.004231071075169754,repertoire,8.238941144291388
8,2007,19,pant,0.004094584911454601,noteworthy,8.238941144291388
8,2007,20,shirt,0.003889855665881871,saturated,8.238941144291388
9,2007,1,jacket,0.020008598736647155,song,9.257523324088131
9,2007,2,skirt,0.012865032906703707,artisan,8.826740407995675
9,2007,3,pant,0.01226973575420842,workwear,8.746697700322141
9,2007,4,silk,0.011641366537685617,flea,8.746697700322141
9,2007,5,coat,0.008731024903264212,ness,8.659686323332512
9,2007,6,print,0.008697952839236698,gypsy,8.659686323332512
9,2007,7,leather,0.007110493765915931,overcoat,8.659686323332512
9,2007,8,wool,0.006151403909117968,poplin,8.564376143528186
9,2007,9,white,0.00588682739689784,recession,8.45901562787036
9,2007,10,trouser,0.005390746436485101,midi,8.45901562787036
9,2007,11,cotton,0.004795449283989814,tonal,8.45901562787036
9,2007,12,short,0.004729305155934782,culotte,8.341232592213974
9,2007,13,hand,0.004365512451632106,strictness,8.341232592213974
9,2007,14,belt,0.004100935939411979,grunge,8.341232592213974
9,2007,15,suit,0.0040678638753844625,halterneck,8.341232592213974
9,2007,16,blue,0.0040678638753844625,faced,8.341232592213974
9,2007,17,sweater,0.004001719747329431,ecru,8.207701199589453
9,2007,18,soft,0.003869431491219367,rule,8.207701199589453
9,2007,19,bag,0.003869431491219367,womenswear,8.207701199589453
9,2007,20,button,0.003869431491219367,hell,8.207701199589453
0,2008,1,skirt,0.015079262791596855,nonsense,9.126081327439454
0,2008,2,jacket,0.013983760793916743,punky,9.008298291783069
0,2008,3,leather,0.013017141384198995,monastic,9.008298291783069
0,2008,4,white,0.011986080680500064,skimpy,8.943759770645496
0,2008,5,short,0.007314086866864287,translucent,8.874766899158548
0,2008,6,trouser,0.007249645572883104,considerable,8.800658927004825
0,2008,7,coat,0.007152983631911329,status,8.800658927004825
0,2008,8,shirt,0.007152983631911329,flashy,8.720616219331287
0,2008,9,pant,0.007056321690939554,sensational,8.720616219331287
0,2008,10,print,0.006283026163165356,paneled,8.633604842341658
0,2008,11,sleeve,0.005638613223353525,limit,8.633604842341658
0,2008,12,silk,0.005606392576362933,decadent,8.633604842341658
0,2008,13,waist,0.005090862224513468,assortment,8.633604842341658
0,2008,14,suit,0.005090862224513468,mile,8.633604842341658
0,2008,15,pleated,0.004961979636551102,muslin,8.538294662537334
0,2008,16,strong,0.004768655754607553,corporate,8.538294662537334
0,2008,17,blazer,0.004478669931692229,streamer,8.538294662537334
0,2008,18,shoulder,0.0043175666967392706,blocking,8.538294662537334
0,2008,19,signature,0.0043175666967392706,chemise,8.538294662537334
0,2008,20,spring,0.00409202216780513,ditto,8.538294662537334
1,2008,1,skirt,0.01759539154736782,sensual,9.00399714842322
1,2008,2,gown,0.015827297096902983,shimmering,8.94683873458327
1,2008,3,silk,0.012633320025095535,seductive,8.752682720142314
1,2008,4,white,0.010865225574630696,appointment,8.752682720142314
1,2008,5,jacket,0.010637084355215879,guipure,8.598532040315053
1,2008,6,coat,0.010294872526093651,crop,8.598532040315053
1,2008,7,print,0.008669366337763076,embroidered,8.511520663325424
1,2008,8,leather,0.006986824844578794,flashy,8.511520663325424
1,2008,9,simple,0.006901271887298238,crucial,8.416210483521102
1,2008,10,number,0.006045742314492671,decadent,8.416210483521102
1,2008,11,lace,0.005732048137797296,plush,8.310849967863273
1,2008,12,sleeve,0.005675012832943592,black,8.310849967863273
1,2008,13,cocktail,0.005275765698967661,kaleidoscopic,8.19306693220689
1,2008,14,pant,0.005275765698967661,definite,8.19306693220689
1,2008,15,wool,0.004648377345576912,ditto,8.19306693220689
1,2008,16,chiffon,0.004562824388296355,legacy,8.19306693220689
1,2008,17,shoulder,0.00436320082130839,raspberry,8.19306693220689
1,2008,18,satin,0.004334683168881538,considerable,8.19306693220689
1,2008,19,beaded,0.0042776478640278335,determined,8.19306693220689
1,2008,20,pink,0.004249130211600981,dazzling,8.059535539582367
2,2008,1,print,0.018255578093306288,flashy,9.068182113179123
2,2008,2,jacket,0.012105991822016163,dazzling,9.007557491362686
2,2008,3,leather,0.010109791042853923,appointment,8.943018970225115
2,2008,4,skirt,0.008821919572426671,skimpy,8.79991812658444
2,2008,5,shirt,0.008596542065101903,wheel,8.719875418910906
2,2008,6,pant,0.00853214849158054,seductive,8.632864041921277
2,2008,7,white,0.008177983837213047,lighthearted,8.632864041921277
2,2008,8,short,0.008016999903409639,miniature,8.537553862116951
2,2008,9,silk,0.006632538072700344,artisanal,8.537553862116951
2,2008,10,suit,0.0059242087639653565,sensual,8.537553862116951
2,2008,11,denim,0.005344666602273093,fruit,8.432193346459126
2,2008,12,high,0.004990501947905599,versatile,8.432193346459126
2,2008,13,coat,0.004571943720016743,crop,8.314410310802739
2,2008,14,floral,0.00450755014649538,hotel,8.314410310802739
2,2008,15,blue,0.00450755014649538,strappy,8.314410310802739
2,2008,16,lace,0.004217779065649248,calendar,8.314410310802739
2,2008,17,jean,0.004185582278888567,circus,8.314410310802739
2,2008,18,sexy,0.003895811198042435,dripping,8.314410310802739
2,2008,19,pink,0.0037670240509997104,appliquéd,8.314410310802739
2,2008,20,pair,0.0037670240509997104,vixen,8.314410310802739
3,2008,1,coat,0.027762782447751985,womenswear,9.64742359306652
3,2008,2,jacket,0.019331122593249532,preview,9.054359871063557
3,2008,3,leather,0.01889411583249788,plush,8.84305077739635
3,2008,4,fur,0.017531682990154496,chocolate,8.782426155579916
3,2008,5,skirt,0.01167065114007352,appointment,8.494744083128134
3,2008,6,sweater,0.008097478213927662,fundamental,8.494744083128134
3,2008,7,pant,0.0078147091334413,pony,8.407732706138507
3,2008,8,fall,0.007686177733220226,status,8.407732706138507
3,2008,9,wool,0.007660471453176011,moto,8.312422526334178
3,2008,10,high,0.006349451170921056,streetwise,8.207062010676353
3,2008,11,tweed,0.006040975810390478,decadent,8.207062010676353
3,2008,12,boot,0.005449731369373538,milanese,8.207062010676353
3,2008,13,collar,0.00519266856893139,glorious,8.089278975019969
3,2008,14,silk,0.00519266856893139,blend,8.089278975019969
3,2008,15,shoulder,0.004987018328577671,cabaret,8.089278975019969
3,2008,16,cashmere,0.004987018328577671,slouch,8.089278975019969
3,2008,17,print,0.004678542968047094,stirrup,8.089278975019969
3,2008,18,shearling,0.004575717847870235,savage,8.089278975019969
3,2008,19,short,0.00449859900773759,adult,8.089278975019969
3,2008,20,big,0.004472892727693375,reversible,8.089278975019969
4,2008,1,leather,0.011573857432537825,impossible,8.91145441423798
4,2008,2,jacket,0.011417875526438933,seductive,8.842461542751028
4,2008,3,white,0.00876618312275776,habit,8.842461542751028
4,2008,4,body,0.00854780845421931,accomplished,8.768353570597306
4,2008,5,skirt,0.008391826548120419,blocking,8.768353570597306
4,2008,6,coat,0.0076119170176259555,graduate,8.688310862923771
4,2008,7,high,0.007549524255186398,linear,8.601299485934138
4,2008,8,print,0.0075183278739666196,varsity,8.601299485934138
4,2008,9,work,0.006769614724691936,crop,8.601299485934138
4,2008,10,shoulder,0.006707221962252379,gender,8.505989306129816
4,2008,11,pant,0.006145687100296365,legacy,8.505989306129816
4,2008,12,shirt,0.0049290282327250036,emotional,8.400628790471988
4,2008,13,material,0.0045234752768678835,bat,8.400628790471988
4,2008,14,short,0.0043362969895492124,dazzling,8.400628790471988
4,2008,15,fact,0.0042427078458898764,paneled,8.282845754815607
4,2008,16,hand,0.003993136796131649,kimono,8.282845754815607
4,2008,17,sleeve,0.003837154890032756,ecru,8.149314362191081
4,2008,18,silk,0.0036187802214943067,nomad,8.149314362191081
4,2008,19,strong,0.003587583840274528,domestic,8.149314362191081
4,2008,20,past,0.003587583840274528,chocolate,8.149314362191081
5,2008,1,skirt,0.011290602744484974,theatrical,9.173203853376688
5,2008,2,print,0.009611487464535927,response,9.073120394819703
5,2008,3,jacket,0.007613919286665508,legacy,9.073120394819703
5,2008,4,coat,0.005876903479821666,background,8.96189475970948
5,2008,5,white,0.005326848474321117,impossible,8.96189475970948
5,2008,6,short,0.005124196630189335,scenario,8.901270137893043
5,2008,7,gown,0.005037345839847143,primal,8.901270137893043
5,2008,8,young,0.004632042151583579,chinese,8.836731616755472
5,2008,9,suit,0.00451624109779399,accomplished,8.836731616755472
5,2008,10,presentation,0.004429390307451798,elastic,8.693630773114801
5,2008,11,lace,0.004371489780557003,wonderful,8.613588065441263
5,2008,12,signature,0.004284638990214811,blocking,8.613588065441263
5,2008,13,work,0.004255688726767413,kimono,8.613588065441263
5,2008,14,leather,0.0041977881998726185,academic,8.613588065441263
5,2008,15,pink,0.004110937409530426,mass,8.526576688451634
5,2008,16,chiffon,0.004081987146083029,glorious,8.526576688451634
5,2008,17,big,0.003995136355740838,sole,8.431266508647308
5,2008,18,audience,0.0037345839847142607,womenswear,8.431266508647308
5,2008,19,life,0.003676683457819466,cabaret,8.431266508647308
5,2008,20,place,0.0035898326674772742,dainty,8.325905992989483
6,2008,1,jacket,0.013215104933410935,background,9.851728571101859
6,2008,2,skirt,0.010989763429080078,impossible,9.240819488778886
6,2008,3,print,0.009654558526481564,elastic,9.068969231852227
6,2008,4,lace,0.009312198295046047,lacy,9.068969231852227
6,2008,5,chiffon,0.009038310109897633,paneled,9.004430710714654
6,2008,6,short,0.008867129994179875,chocolate,8.86132986707398
6,2008,7,silk,0.008250881577595947,supermodel,8.781287159400446
6,2008,8,white,0.007805813276729775,mass,8.694275782410816
6,2008,9,satin,0.00749768906843781,asian,8.59896560260649
6,2008,10,gown,0.007326508952720052,selection,8.493605086948664
6,2008,11,coat,0.006744496559279674,sensual,8.493605086948664
6,2008,12,shoulder,0.006402136327844157,kimono,8.375822051292282
6,2008,13,pant,0.0061624841658392965,mus,8.375822051292282
6,2008,14,leather,0.0057516518881166765,underpinning,8.375822051292282
6,2008,15,suit,0.005066931425245644,status,8.24229065866776
6,2008,16,sleeve,0.004690335170666575,legacy,8.24229065866776
6,2008,17,high,0.004484919031805265,granny,8.24229065866776
6,2008,18,hand,0.004279502892943956,warmth,8.24229065866776
6,2008,19,strong,0.004211030846656852,reinterpretation,8.24229065866776
6,2008,20,pink,0.004039850730939094,nineteenth,8.24229065866776
7,2008,1,print,0.010637963050388695,camera,9.102612275941514
7,2008,2,jacket,0.009977024517672238,skimpy,9.102612275941514
7,2008,3,pant,0.00830894155414975,mile,8.920290719147559
7,2008,4,leather,0.008120101973373619,workout,8.920290719147559
7,2008,5,skirt,0.008025682182985553,elastic,8.777189875506886
7,2008,6,white,0.006924117961791459,preview,8.777189875506886
7,2008,7,high,0.006294652692537689,circus,8.69714716783335
7,2008,8,short,0.006105813111761558,immediate,8.610135790843719
7,2008,9,big,0.0056022408963585435,hop,8.610135790843719
7,2008,10,shirt,0.0055078211059704785,crop,8.610135790843719
7,2008,11,young,0.005413401315582413,skater,8.610135790843719
7,2008,12,coat,0.005318981525194348,grit,8.514825611039395
7,2008,13,pair,0.005004248890567463,melee,8.514825611039395
7,2008,14,bright,0.004280363830925628,streetwise,8.409465095381568
7,2008,15,jean,0.004028577723224121,hotel,8.409465095381568
7,2008,16,classic,0.0038397381424479906,background,8.409465095381568
7,2008,17,blue,0.0038397381424479906,flashy,8.409465095381568
7,2008,18,sporty,0.003745318352059925,activewear,8.291682059725186
7,2008,19,cool,0.0037138450885972367,limit,8.291682059725186
7,2008,20,denim,0.0037138450885972367,dripping,8.158150667100662
8,2008,1,print,0.01586651653188658,crop,9.511906820104276
8,2008,2,skirt,0.015525301122598697,mien,9.18340275313224
8,2008,3,white,0.010748285392568328,lacy,9.18340275313224
8,2008,4,short,0.007984440577336473,daytime,9.001081196338287
8,2008,5,coat,0.007506739004333436,chinese,8.857980352697613
8,2008,6,blue,0.007029037431330399,chocolate,8.857980352697613
8,2008,7,chiffon,0.006824308185757669,mediterranean,8.857980352697613
8,2008,8,silk,0.006824308185757669,snappy,8.857980352697613
8,2008,9,jacket,0.006619578940184939,cha,8.777937645024075
8,2008,10,sweater,0.0063124850718258435,strappy,8.690926268034445
8,2008,11,spring,0.006039512744395537,naive,8.59561608823012
8,2008,12,floral,0.0056641757941788655,blast,8.490255572572295
8,2008,13,blouse,0.005459446548606135,chemise,8.372472536915911
8,2008,14,lace,0.005459446548606135,fruit,8.372472536915911
8,2008,15,trouser,0.005288838843962193,asian,8.372472536915911
8,2008,16,pink,0.005118231139318251,tempting,8.372472536915911
